Week,1968,Acetylsalicylsäure,Adolf_Mayer_(Agronom),Agglutinine,Akute_Bronchitis,Algen,Allergie,Altgriechische_Sprache,Amantadin,Aminosäuren,Anatomie,Anorexie,Antibiotika,Antibiotikum,Antigen,Antikörper,Arch_Int_Med,Art_(Biologie),Arzneimittel,Arzneistoff,Asiatische_Grippe,Asthma_bronchiale,Astrologie,Atemtrakt,Bakterien,Berichte_zur_Wissenschaftsgeschichte,Berlin,Biologie,Blut,Blutgefäß,Blutsenkungsreaktion,Bronchialsekret,Bronchialsystem,Bronchitis,Bronchoalveoläre_Lavage,Bundesamt_für_Gesundheit,Bundesamt_für_Statistik,Carl_von_Linné,Cathelicidine,Cholecalciferol,Cholera,Cochrane_Collaboration,"Constantine_Phipps,_2._Baron_Mulgrave",Desoxyribonukleinsäure,Deutschland,Diagnose,Dmitri_Iossifowitsch_Iwanowski,Dmitri_Iwanowski,Durchfall,EU,Einen_Vogel_haben,Elektronenmikroskop,Emerg_Infect_Dis,Emerging_Infectious_Diseases,Englische_Sprache,Entzündung,Enzephalitis,Enzym,Epidemie,Epidemiologie,Epidemiologische_Überwachung,Epithel,Erbrechen,Erkältung,Erreger,Erythrozyt,Ethanol,Eukaryoten,European_Centre_for_Disease_Prevention_and_Control,European_Influenza_Surveillance_Scheme,Europäische_Union,Europäisches_Zentrum_für_die_Prävention_und_die_Kontrolle_von_Krankheiten,Expositionsprophylaxe,Fachzeitschrift,Familie_(Biologie),Fieber,Frankreich,Gattung_(Biologie),Geflügelpest,Gehirn,Gelbfieber,Gen,Generikum,Genom,Gliederschmerz,Gliederschmerzen,Glykoproteine,Grad_Celsius,Griechische_Sprache,Grippe_(Begriffsklärung),Grippeimpfung,Gundolf_Keil,HIV,Haut,Hepatitis,Hepatitis_A,Hermann_Nothnagel,Hongkong-Grippe,Horst_Kremling,Husten,Hygiene,Hämagglutinin,Hämagglutinin_(Influenzavirus_A),I.E.,ISI_Web_of_Knowledge,Immunantwort,Immunisierung,Immunität_(Medizin),Immunsystem,Impact_Factor,Impfung,Infektion,Infektionskrankheit,Influenza,Influenza-A-Virus_H1N1,Influenza-Schnelltest,Influenzaimpfstoff,Influenzapandemie,Influenzavirus,Inkubationszeit,International_Statistical_Classification_of_Diseases_and_Related_Health_Problems,Internationale_Einheit,Internationale_statistische_Klassifikation_der_Krankheiten_und_verwandter_Gesundheitsprobleme,Internetsurfen,Italienische_Sprache,JAMA_Internal_Medicine,J_Infect_Dis,Journal_of_the_American_Medical_Association,Kehle,Kehle_(Anatomie),Kohortenisolierung,Kontaktinfektion,Kontraindikation,Kopfschmerz,Kopfschmerzen,Krankenkasse,Krankheit,Krankheitserreger,Königsberg_(Preußen),Latein,Latenzzeit,Leber,Lebewesen,Leukozyt,Liste_von_Subtypen_des_Influenza-A-Virus,Luftzug,Lunge,Lungenentzündung,M2_(Influenza),MMW-Fortschritte_der_Medizin,Martinus_Beijerinck,Martinus_Willem_Beijerinck,Matrixprotein_2_(Influenzavirus_A),Medikament,Medizin,Meningitis,Meter,Miasma,Miasmen,Mikrobiologie,Mikroorganismus,Mittelalter,Mol,Mortalität,Mundschutz,Mundschutz_(Medizin),Mundschutz_(Sport),Mutation,Myokarditis,Myositis,Nasenschleimhaut,Nasensekret,National_Institute_for_Medical_Research,Nature,Nebenwirkung,Neuraminidase,Neuraminidase-Hemmer,Nomenklatur_(Biologie),Norwegen,Organismus,Orthomyxoviridae,Oseltamivir,Otitis_media,PCR,PH-Wert,Pandemie,Pandemie_H1N1_2009,Pandemie_H1N1_2009/10,Parasitismus,Pathogen,Pathogenität,Patrick_Laidlaw,Peer-Review,Pest,Pferdeinfluenza,Pilze,Planet,Pneumokokken,Polymerase-Kettenreaktion,Preußen,Protein,Public_Health,Resistenz,Respiratory-Syncytial-Virus,Reye-Syndrom,Rhinitis,Ribonukleinsäure,Richard_Pfeiffer_(Bakteriologe),Rimantadin,Risikofaktor_(Medizin),Robert-Koch-Institut,Robert_Koch-Institut,Russische_Grippe,Römische_Kirche,Sauerstoff,Scheinkorrelation,Schleimhaut,Schmerz,Schmierinfektion,Schweineinfluenza,Schweiz,Schüttelfrost,Sekundärinfektion,Selbstmedikation,Sexuell_übertragbare_Erkrankung,Spanische_Grippe,Speichel,Staphylococcus_aureus,Statistisches_Bundesamt,Superinfektion,Symptom,Systematik_(Biologie),Systematische_Übersichtsarbeit,Säugetier,Säugetiere,Süddeutsche_Zeitung,T-Lymphozyt,The_Journal_of_Infectious_Diseases,The_Times,Therapie,Todesursachenstatistik,Totenschein,Trachealsekret,Trinkwasser,Tröpfcheninfektion,Tumor,Urbanisierung,Vektor_(Biologie),Vereinigte_Staaten,Vereinigtes_Königreich,Verschreibungspflicht,Verschreibungspflichtig,Verzögerungszeit,Viren,Virologie,Virusinfektion,Vogel,Vogelgrippe_H5N1,Vögel,Wasser,Web_of_Science,Weltgesundheitsorganisation,Wendell_Meredith_Stanley,Werner_E._Gerabek,Wirt_(Biologie),World_Health_Organization,Zanamivir,Zelle_(Biologie),Zellkultur,Zweiter_Weltkrieg,Zytokin,Zytokinsturm,Öffentliche_Gesundheit,Österreich,Übelkeit,Übergewicht,Übersterblichkeit
2018-01,,9306.0,0.0,147.0,4261.0,,2943.0,3102.0,,10361.0,,3289.0,,8766.0,,,1.0,0.0,1872.0,678.0,260.0,4360.0,2737.0,428.0,5096.0,18.0,,,,1163.0,1692.0,88.0,1624.0,,249.0,,178.0,,81.0,,,,0.0,6836.0,,,7.0,0.0,4609.0,,144.0,1163.0,,,,2822.0,3353.0,4481.0,,1928.0,51.0,2949.0,1926.0,5415.0,25.0,2613.0,,4154.0,,8.0,21739.0,93.0,,331.0,0.0,,,0.0,244.0,5818.0,3371.0,,2037.0,,255.0,46.0,628.0,2414.0,2155.0,0.0,1102.0,119.0,,,,,,398.0,17.0,1352.0,,22.0,0.0,,,661.0,125.0,0.0,2408.0,,3226.0,1650.0,2364.0,,1143.0,415.0,78.0,2.0,,1584.0,,1129.0,6496.0,142.0,2601.0,,,,131.0,0.0,94.0,97.0,1427.0,1194.0,108.0,889.0,1730.0,1069.0,,6700.0,130.0,,2688.0,3298.0,299.0,196.0,,10623.0,0.0,29.0,,,0.0,326.0,2835.0,,,,88.0,767.0,1519.0,10137.0,,1763.0,10.0,0.0,0.0,,11652.0,,311.0,2375.0,,,828.0,,114.0,0.0,,935.0,,,,,9711.0,,21.0,741.0,2682.0,,1217.0,,1206.0,16752.0,107.0,4625.0,,2786.0,3112.0,,,,498.0,2394.0,1574.0,,1966.0,0.0,30.0,0.0,,,578.0,2.0,,465.0,1691.0,1669.0,582.0,1111.0,,2806.0,162.0,143.0,2699.0,12553.0,1122.0,,,663.0,,0.0,543.0,230.0,5140.0,,1545.0,,,1127.0,58.0,599.0,1.0,1885.0,624.0,,2897.0,0.0,54749.0,,485.0,10.0,459.0,,252.0,2747.0,,458.0,4083.0,,,2170.0,,96.0,0.0,,,0.0,566.0,37497.0,1532.0,209.0,5.0,,777.0,1910.0,59.0
2018-02,,10162.0,0.0,215.0,4204.0,,3343.0,3176.0,,13037.0,,3651.0,,8874.0,,,2.0,0.0,2314.0,792.0,213.0,4759.0,2756.0,545.0,6922.0,23.0,,,,1398.0,2336.0,202.0,1835.0,,313.0,,184.0,,120.0,,,,0.0,8753.0,,,16.0,0.0,4105.0,,155.0,1393.0,,,,3208.0,3300.0,6413.0,,2211.0,95.0,3349.0,1794.0,4826.0,28.0,3612.0,,5062.0,,12.0,28616.0,65.0,,327.0,0.0,8459.0,,0.0,329.0,7221.0,4001.0,,2039.0,,171.0,40.0,789.0,2955.0,2223.0,0.0,1623.0,158.0,,,,,,326.0,12.0,1334.0,,20.0,0.0,,,795.0,165.0,0.0,2941.0,,4064.0,2156.0,3057.0,,1177.0,602.0,122.0,1.0,,1790.0,,1293.0,7232.0,220.0,2750.0,,,,151.0,0.0,94.0,112.0,1566.0,1316.0,112.0,1192.0,1947.0,1475.0,,6756.0,154.0,,2934.0,4674.0,324.0,203.0,,9074.0,0.0,29.0,,,0.0,342.0,2910.0,,,,24.0,901.0,2023.0,10905.0,,2061.0,14.0,0.0,0.0,,3107.0,,293.0,1809.0,,,950.0,,155.0,0.0,,1164.0,,,,,11952.0,,12.0,665.0,3088.0,,1368.0,,1589.0,12680.0,108.0,5445.0,,3137.0,4942.0,,,,621.0,1882.0,1431.0,,2632.0,0.0,34.0,0.0,,,292.0,1.0,,491.0,1668.0,2046.0,652.0,801.0,,2544.0,151.0,118.0,2597.0,7263.0,1193.0,,,673.0,,0.0,721.0,227.0,5834.0,,1953.0,,,1318.0,49.0,602.0,2.0,2174.0,747.0,,3851.0,0.0,50619.0,,547.0,15.0,503.0,,233.0,3056.0,,498.0,4547.0,,,2865.0,,77.0,0.0,,,0.0,770.0,37223.0,1606.0,180.0,4.0,,717.0,2192.0,63.0
2018-03,,13280.0,0.0,194.0,4143.0,,3487.0,3739.0,,13510.0,,5677.0,,8651.0,,,0.0,0.0,2408.0,765.0,255.0,5397.0,2244.0,503.0,7161.0,58.0,,,,1542.0,2723.0,76.0,1616.0,,346.0,,199.0,,111.0,,,,0.0,8496.0,,,10.0,1.0,4102.0,,132.0,1597.0,,,,3148.0,3990.0,6436.0,,2283.0,73.0,3267.0,1704.0,5466.0,26.0,4032.0,,5064.0,,10.0,27570.0,91.0,,460.0,0.0,10393.0,,0.0,300.0,7806.0,4901.0,,2139.0,,217.0,51.0,805.0,2932.0,2409.0,0.0,2120.0,223.0,,,,,,248.0,21.0,1250.0,,30.0,0.0,,,825.0,187.0,0.0,3086.0,,3873.0,2211.0,2991.0,,1387.0,848.0,180.0,1.0,,1933.0,,1378.0,7233.0,222.0,2971.0,,,,141.0,0.0,146.0,109.0,1570.0,1396.0,118.0,1188.0,1859.0,1412.0,,7765.0,149.0,,3047.0,4876.0,283.0,197.0,,8411.0,0.0,66.0,6.0,,0.0,400.0,3357.0,,,,21.0,947.0,1933.0,10994.0,,2191.0,9.0,0.0,0.0,,3321.0,,323.0,1806.0,,,988.0,,217.0,0.0,,1255.0,,,,,11809.0,,11.0,678.0,2653.0,,1412.0,,1712.0,13859.0,93.0,5519.0,,3279.0,4862.0,,,,746.0,3050.0,1792.0,,2637.0,0.0,45.0,0.0,,,332.0,0.0,,525.0,1753.0,2155.0,670.0,759.0,,3062.0,155.0,138.0,2691.0,6975.0,1347.0,,,665.0,,0.0,693.0,247.0,5845.0,,2145.0,,,1367.0,65.0,557.0,3.0,2192.0,809.0,,3655.0,0.0,49957.0,,493.0,22.0,534.0,,240.0,3221.0,,379.0,4712.0,,,2967.0,,232.0,0.0,,,0.0,824.0,40105.0,1814.0,177.0,2.0,,796.0,1956.0,58.0
2018-04,,10284.0,0.0,192.0,4563.0,,3351.0,3813.0,,13577.0,,3577.0,,8555.0,,,3.0,0.0,2193.0,768.0,226.0,4940.0,1984.0,517.0,6592.0,21.0,,,,1491.0,2553.0,50.0,1801.0,,341.0,,219.0,,47.0,,,,0.0,8017.0,,,9.0,1.0,4440.0,,129.0,1438.0,,,,3379.0,3369.0,5859.0,,2548.0,85.0,3479.0,1795.0,6223.0,21.0,4261.0,,4770.0,,11.0,25837.0,75.0,,318.0,0.0,12145.0,,0.0,325.0,7314.0,4494.0,,2380.0,,252.0,85.0,692.0,4743.0,2408.0,0.0,1303.0,388.0,,,,,,210.0,30.0,1313.0,,22.0,0.0,,,925.0,152.0,0.0,3245.0,,3572.0,2335.0,2972.0,,1485.0,1255.0,97.0,0.0,,2048.0,,1392.0,7531.0,172.0,2722.0,,,,123.0,0.0,127.0,110.0,1635.0,1449.0,122.0,1086.0,2012.0,1360.0,,7404.0,203.0,,2794.0,4934.0,243.0,184.0,,8640.0,0.0,64.0,2.0,,0.0,370.0,3316.0,,,,26.0,896.0,1770.0,9983.0,,2128.0,12.0,0.0,0.0,,2800.0,,308.0,1811.0,,,1011.0,,374.0,0.0,,1003.0,,,,,12052.0,,13.0,588.0,2380.0,,1291.0,,1574.0,11544.0,93.0,4970.0,,3780.0,4603.0,,,,596.0,3332.0,2255.0,,2439.0,0.0,45.0,0.0,,,284.0,2.0,,544.0,1646.0,1968.0,650.0,905.0,,3941.0,201.0,155.0,2470.0,6498.0,1160.0,,,785.0,,0.0,681.0,238.0,5615.0,,2278.0,,,1415.0,55.0,504.0,3.0,2006.0,791.0,,3038.0,0.0,46427.0,,493.0,24.0,571.0,,255.0,3692.0,,419.0,4352.0,,,2814.0,,401.0,0.0,,,0.0,794.0,47241.0,1715.0,191.0,2.0,,902.0,1861.0,69.0
2018-05,,10616.0,0.0,155.0,4581.0,,2982.0,3131.0,,12199.0,,3061.0,,7833.0,,,1.0,0.0,2038.0,664.0,249.0,4335.0,1984.0,467.0,5623.0,19.0,,,,1229.0,2190.0,62.0,1709.0,,290.0,,185.0,,54.0,,,,0.0,7080.0,,,12.0,2.0,3613.0,,135.0,1180.0,,,,2767.0,3317.0,5006.0,,2478.0,84.0,2988.0,1598.0,6252.0,41.0,3425.0,,4176.0,,12.0,22207.0,78.0,,279.0,0.0,11325.0,,0.0,312.0,6150.0,3944.0,,1921.0,,270.0,76.0,661.0,2283.0,2026.0,0.0,1476.0,139.0,,,,,,222.0,15.0,1289.0,,27.0,0.0,,,671.0,182.0,0.0,2661.0,,3302.0,1805.0,2479.0,,2656.0,1523.0,118.0,0.0,,1812.0,,1288.0,6339.0,194.0,2479.0,,,,101.0,0.0,138.0,123.0,1292.0,1297.0,95.0,1087.0,1702.0,1152.0,,6285.0,164.0,,2473.0,4383.0,280.0,169.0,,8178.0,0.0,44.0,3.0,,0.0,443.0,2693.0,,,,32.0,721.0,1441.0,8486.0,,1926.0,7.0,0.0,0.0,,2777.0,,320.0,1622.0,,,876.0,,231.0,0.0,,901.0,,,,,11129.0,,11.0,780.0,2013.0,,1451.0,,1456.0,10209.0,91.0,4158.0,,3140.0,4302.0,,,,662.0,3121.0,1586.0,,2206.0,0.0,45.0,0.0,,,319.0,2.0,,457.0,1534.0,1727.0,561.0,1609.0,,4796.0,187.0,100.0,2313.0,6999.0,1123.0,,,787.0,,0.0,586.0,285.0,4797.0,,1969.0,,,1113.0,49.0,493.0,10.0,1836.0,652.0,,2613.0,0.0,41471.0,,448.0,29.0,539.0,,199.0,3344.0,,384.0,3808.0,,,2247.0,,341.0,0.0,,,0.0,673.0,34766.0,1553.0,192.0,6.0,,665.0,1662.0,70.0
2018-06,,11910.0,0.0,159.0,5130.0,,2858.0,3086.0,,12655.0,,2992.0,,10397.0,,,2.0,0.0,1922.0,732.0,273.0,4595.0,2166.0,452.0,5784.0,25.0,,,,1264.0,2317.0,69.0,1745.0,,295.0,,155.0,,58.0,,,,0.0,7206.0,,,27.0,2.0,3949.0,,139.0,1237.0,,,,2756.0,3319.0,5197.0,,3134.0,77.0,2922.0,1763.0,8041.0,38.0,3378.0,,4271.0,,11.0,22788.0,90.0,,246.0,0.0,13252.0,,0.0,257.0,6060.0,3836.0,,2050.0,,287.0,75.0,748.0,2775.0,2191.0,0.0,1536.0,165.0,,,5857.0,,,292.0,17.0,1376.0,,26.0,0.0,,,800.0,150.0,0.0,2679.0,,3247.0,1822.0,2574.0,,2288.0,1907.0,107.0,3.0,,1968.0,,1245.0,6492.0,146.0,2507.0,,,,115.0,0.0,191.0,110.0,1375.0,2006.0,116.0,1045.0,1637.0,1514.0,,6779.0,174.0,,2439.0,3732.0,335.0,186.0,,9010.0,0.0,26.0,4.0,,0.0,306.0,2796.0,,,,155.0,680.0,1489.0,9240.0,,1720.0,16.0,0.0,0.0,,3047.0,,317.0,1983.0,,,840.0,,200.0,0.0,,881.0,,,,,10729.0,,11.0,712.0,2002.0,,1309.0,,1394.0,10418.0,136.0,4492.0,,3220.0,4490.0,,,,604.0,3564.0,1869.0,,2347.0,0.0,45.0,0.0,,,370.0,7.0,,588.0,1634.0,1837.0,663.0,862.0,39721.0,6236.0,221.0,131.0,2379.0,9734.0,1205.0,,,934.0,,0.0,587.0,217.0,4872.0,,1775.0,,,1199.0,48.0,521.0,10.0,1856.0,786.0,,2593.0,0.0,44556.0,20474.0,504.0,29.0,529.0,,249.0,3694.0,,398.0,4078.0,,,2247.0,,165.0,0.0,,,0.0,708.0,32697.0,1500.0,225.0,3.0,,666.0,1625.0,67.0
2018-07,,9807.0,0.0,138.0,6063.0,,2816.0,3026.0,,12382.0,,2994.0,,9590.0,,,0.0,0.0,1926.0,651.0,336.0,4650.0,2097.0,447.0,5873.0,27.0,,,,1269.0,2067.0,72.0,1977.0,,289.0,,148.0,,72.0,2996.0,,,0.0,7105.0,,,16.0,1.0,3903.0,,112.0,1133.0,,,,2821.0,3321.0,5245.0,,2193.0,80.0,2943.0,1625.0,9488.0,31.0,3312.0,,4084.0,,13.0,22783.0,67.0,,280.0,0.0,17381.0,,0.0,316.0,5928.0,3786.0,,1969.0,,261.0,92.0,573.0,2657.0,2126.0,0.0,1404.0,95.0,,,5463.0,,,234.0,13.0,1639.0,,19.0,0.0,,,723.0,143.0,0.0,2958.0,,3039.0,1904.0,2580.0,,2157.0,2459.0,85.0,1.0,,2213.0,,1195.0,6798.0,175.0,2433.0,,,,100.0,0.0,163.0,79.0,1368.0,1369.0,98.0,940.0,1751.0,1253.0,,6528.0,166.0,,2381.0,3621.0,406.0,187.0,,10609.0,0.0,25.0,2.0,,0.0,325.0,2669.0,,,,236.0,678.0,1506.0,9514.0,,1732.0,10.0,0.0,0.0,,2885.0,,341.0,2413.0,,,814.0,242.0,313.0,0.0,,889.0,,,,,10807.0,,10.0,777.0,2146.0,,1931.0,,1468.0,10312.0,115.0,4253.0,,2894.0,4181.0,,,,542.0,3535.0,1848.0,,2105.0,0.0,52.0,0.0,,,410.0,1.0,,418.0,1632.0,1771.0,643.0,1098.0,41972.0,7891.0,236.0,193.0,2380.0,8911.0,1102.0,,,897.0,,0.0,615.0,206.0,4893.0,,1859.0,,552.0,1188.0,34.0,469.0,6.0,1863.0,855.0,,2705.0,0.0,44871.0,21294.0,467.0,23.0,634.0,,209.0,4045.0,,441.0,3911.0,,,2237.0,,74.0,0.0,,,0.0,673.0,31511.0,1402.0,227.0,1.0,,680.0,1675.0,82.0
2018-08,,9887.0,0.0,163.0,6163.0,,3150.0,3217.0,,12158.0,,4163.0,,10058.0,,,4.0,0.0,2097.0,783.0,405.0,5107.0,1971.0,522.0,6011.0,21.0,,,,1357.0,2352.0,93.0,2286.0,,292.0,,151.0,,89.0,3169.0,,,0.0,7630.0,,,20.0,2.0,3861.0,,118.0,1167.0,,,,3052.0,3446.0,5939.0,,2748.0,85.0,2665.0,1603.0,12149.0,24.0,3471.0,,4099.0,,30.0,25131.0,74.0,,251.0,0.0,16685.0,,0.0,280.0,8870.0,3683.0,,2088.0,,315.0,140.0,553.0,3135.0,2135.0,0.0,2288.0,97.0,,,6081.0,,,349.0,11.0,1688.0,,25.0,0.0,,,838.0,159.0,0.0,3042.0,,3441.0,1968.0,2851.0,,2687.0,3728.0,121.0,0.0,,2454.0,,1220.0,6633.0,159.0,2479.0,,,,110.0,0.0,238.0,105.0,1536.0,1251.0,112.0,991.0,1732.0,1274.0,,6737.0,207.0,,2780.0,3944.0,470.0,190.0,,10946.0,0.0,34.0,8.0,,0.0,349.0,2790.0,,,,283.0,825.0,1521.0,10081.0,,1892.0,12.0,0.0,0.0,,3199.0,,388.0,2338.0,,,906.0,203.0,391.0,0.0,,948.0,,,,,11719.0,,13.0,1028.0,2315.0,,1375.0,,1259.0,11427.0,129.0,4885.0,,4052.0,4611.0,,,,556.0,4032.0,2260.0,,2158.0,0.0,59.0,0.0,,,602.0,4.0,,469.0,1691.0,1858.0,615.0,1741.0,45175.0,8142.0,252.0,188.0,2099.0,12179.0,1121.0,,,979.0,,0.0,545.0,206.0,5324.0,,1849.0,,534.0,1196.0,91.0,503.0,18.0,1894.0,870.0,,2981.0,0.0,46321.0,22687.0,509.0,35.0,498.0,,234.0,3835.0,,452.0,4355.0,,,2678.0,18.0,71.0,0.0,,,0.0,662.0,33197.0,1301.0,257.0,4.0,,696.0,1617.0,96.0
2018-09,,10196.0,0.0,164.0,5740.0,,3050.0,3630.0,,11179.0,,2970.0,,9705.0,,,5.0,0.0,2244.0,728.0,351.0,4838.0,1996.0,558.0,6283.0,29.0,,,,1402.0,2266.0,97.0,2278.0,,305.0,,181.0,,66.0,3017.0,4367.0,,0.0,11491.0,,,14.0,7.0,3751.0,529.0,174.0,1074.0,,,,3083.0,3655.0,6205.0,,2520.0,88.0,2538.0,1711.0,12736.0,33.0,3355.0,,4149.0,,38.0,25810.0,73.0,,294.0,0.0,16435.0,,0.0,325.0,6995.0,3923.0,,1838.0,,272.0,187.0,627.0,4252.0,2181.0,0.0,2588.0,192.0,,,5837.0,,,377.0,18.0,1560.0,,34.0,0.0,,,816.0,156.0,0.0,3243.0,,3493.0,2053.0,2876.0,,2315.0,3792.0,165.0,1.0,,2244.0,,1239.0,6888.0,206.0,2741.0,,,,112.0,0.0,262.0,87.0,1353.0,1191.0,163.0,1021.0,1887.0,1321.0,,7401.0,208.0,,2756.0,3735.0,567.0,203.0,,11916.0,0.0,38.0,8.0,,0.0,501.0,2849.0,7831.0,,,301.0,839.0,1647.0,9718.0,,1825.0,10.0,0.0,0.0,,3680.0,,369.0,2399.0,,,921.0,231.0,398.0,0.0,,1072.0,,,,,11447.0,,21.0,970.0,2588.0,,1183.0,,1302.0,10754.0,142.0,4506.0,,15682.0,4574.0,,,,649.0,3815.0,2259.0,,2206.0,0.0,65.0,0.0,,,595.0,5.0,,352.0,1625.0,2268.0,665.0,1615.0,44773.0,8752.0,272.0,156.0,2458.0,12360.0,1120.0,,,978.0,,0.0,599.0,203.0,4944.0,,1886.0,,574.0,1382.0,93.0,583.0,17.0,1936.0,820.0,,3159.0,0.0,44579.0,22888.0,478.0,53.0,494.0,,266.0,3303.0,,487.0,4891.0,,,2872.0,13.0,159.0,0.0,,,0.0,699.0,33759.0,1312.0,267.0,12.0,,713.0,1493.0,92.0
2018-10,,8937.0,0.0,136.0,5065.0,,2819.0,3394.0,,10079.0,,2516.0,,8533.0,,,1.0,0.0,1960.0,667.0,403.0,4187.0,1812.0,430.0,5443.0,18.0,,,,1215.0,2003.0,73.0,1947.0,,292.0,,161.0,,52.0,2532.0,4238.0,,0.0,6563.0,,,8.0,2.0,3399.0,501.0,134.0,1101.0,,,,2532.0,3275.0,5736.0,,2350.0,88.0,2233.0,1467.0,9709.0,38.0,2996.0,,3597.0,,34.0,24267.0,73.0,,260.0,0.0,14726.0,,0.0,278.0,5896.0,4246.0,,1638.0,,233.0,130.0,499.0,2651.0,2072.0,0.0,1559.0,85.0,,,5493.0,,,291.0,17.0,1433.0,,29.0,0.0,,,745.0,155.0,0.0,2853.0,,3163.0,1707.0,2319.0,,2103.0,3128.0,93.0,2.0,,2069.0,,1059.0,6054.0,212.0,2576.0,,,,93.0,0.0,204.0,113.0,1268.0,1177.0,109.0,808.0,1468.0,1111.0,,6541.0,132.0,,2429.0,3587.0,474.0,183.0,,10230.0,0.0,28.0,5.0,,0.0,283.0,2569.0,7213.0,,,247.0,651.0,1360.0,8399.0,,1588.0,10.0,0.0,0.0,,3500.0,,289.0,2076.0,,,791.0,199.0,288.0,0.0,,931.0,,,,,10640.0,,10.0,958.0,2234.0,303.0,1072.0,,1091.0,10165.0,106.0,4054.0,,9562.0,3887.0,7846.0,,,516.0,3127.0,1763.0,,2018.0,0.0,51.0,0.0,,,591.0,1.0,,336.0,1308.0,1874.0,568.0,1549.0,37372.0,6187.0,264.0,135.0,2028.0,13555.0,1028.0,,,960.0,,0.0,525.0,152.0,4834.0,,1507.0,,527.0,1325.0,63.0,544.0,17.0,1664.0,695.0,,2737.0,0.0,39326.0,19342.0,440.0,24.0,425.0,,193.0,3075.0,271.0,407.0,4573.0,,,2640.0,22.0,80.0,0.0,,,0.0,631.0,30977.0,1133.0,264.0,3.0,,653.0,1409.0,63.0
