Week,1968,Acetylsalicylsäure,Adolf_Mayer_(Agronom),Agglutinine,Akute_Bronchitis,Algen,Allergie,Altgriechische_Sprache,Amantadin,Aminosäuren,Anatomie,Anorexie,Antibiotika,Antibiotikum,Antigen,Antikörper,Arch_Int_Med,Art_(Biologie),Arzneimittel,Arzneistoff,Asiatische_Grippe,Asthma_bronchiale,Astrologie,Atemtrakt,Bakterien,Berichte_zur_Wissenschaftsgeschichte,Berlin,Biologie,Blut,Blutgefäß,Blutsenkungsreaktion,Bronchialsekret,Bronchialsystem,Bronchitis,Bronchoalveoläre_Lavage,Bundesamt_für_Gesundheit,Bundesamt_für_Statistik,Carl_von_Linné,Cathelicidine,Cholecalciferol,Cholera,Cochrane_Collaboration,"Constantine_Phipps,_2._Baron_Mulgrave",Desoxyribonukleinsäure,Deutschland,Diagnose,Dmitri_Iossifowitsch_Iwanowski,Dmitri_Iwanowski,Durchfall,EU,Einen_Vogel_haben,Elektronenmikroskop,Emerg_Infect_Dis,Emerging_Infectious_Diseases,Englische_Sprache,Entzündung,Enzephalitis,Enzym,Epidemie,Epidemiologie,Epidemiologische_Überwachung,Epithel,Erbrechen,Erkältung,Erreger,Erythrozyt,Ethanol,Eukaryoten,European_Centre_for_Disease_Prevention_and_Control,European_Influenza_Surveillance_Scheme,Europäische_Union,Europäisches_Zentrum_für_die_Prävention_und_die_Kontrolle_von_Krankheiten,Expositionsprophylaxe,Fachzeitschrift,Familie_(Biologie),Fieber,Frankreich,Gattung_(Biologie),Geflügelpest,Gehirn,Gelbfieber,Gen,Generikum,Genom,Gliederschmerz,Gliederschmerzen,Glykoproteine,Grad_Celsius,Griechische_Sprache,Grippe_(Begriffsklärung),Grippeimpfung,Gundolf_Keil,HIV,Haut,Hepatitis,Hepatitis_A,Hermann_Nothnagel,Hongkong-Grippe,Horst_Kremling,Husten,Hygiene,Hämagglutinin,Hämagglutinin_(Influenzavirus_A),I.E.,ISI_Web_of_Knowledge,Immunantwort,Immunisierung,Immunität_(Medizin),Immunsystem,Impact_Factor,Impfung,Infektion,Infektionskrankheit,Influenza,Influenza-A-Virus_H1N1,Influenza-Schnelltest,Influenzaimpfstoff,Influenzapandemie,Influenzavirus,Inkubationszeit,International_Statistical_Classification_of_Diseases_and_Related_Health_Problems,Internationale_Einheit,Internationale_statistische_Klassifikation_der_Krankheiten_und_verwandter_Gesundheitsprobleme,Internetsurfen,Italienische_Sprache,JAMA_Internal_Medicine,J_Infect_Dis,Journal_of_the_American_Medical_Association,Kehle,Kehle_(Anatomie),Kohortenisolierung,Kontaktinfektion,Kontraindikation,Kopfschmerz,Kopfschmerzen,Krankenkasse,Krankheit,Krankheitserreger,Königsberg_(Preußen),Latein,Latenzzeit,Leber,Lebewesen,Leukozyt,Liste_von_Subtypen_des_Influenza-A-Virus,Luftzug,Lunge,Lungenentzündung,M2_(Influenza),MMW-Fortschritte_der_Medizin,Martinus_Beijerinck,Martinus_Willem_Beijerinck,Matrixprotein_2_(Influenzavirus_A),Medikament,Medizin,Meningitis,Meter,Miasma,Miasmen,Mikrobiologie,Mikroorganismus,Mittelalter,Mol,Mortalität,Mundschutz,Mundschutz_(Medizin),Mundschutz_(Sport),Mutation,Myokarditis,Myositis,Nasenschleimhaut,Nasensekret,National_Institute_for_Medical_Research,Nature,Nebenwirkung,Neuraminidase,Neuraminidase-Hemmer,Nomenklatur_(Biologie),Norwegen,Organismus,Orthomyxoviridae,Oseltamivir,Otitis_media,PCR,PH-Wert,Pandemie,Pandemie_H1N1_2009,Pandemie_H1N1_2009/10,Parasitismus,Pathogen,Pathogenität,Patrick_Laidlaw,Peer-Review,Pest,Pferdeinfluenza,Pilze,Planet,Pneumokokken,Polymerase-Kettenreaktion,Preußen,Protein,Public_Health,Resistenz,Respiratory-Syncytial-Virus,Reye-Syndrom,Rhinitis,Ribonukleinsäure,Richard_Pfeiffer_(Bakteriologe),Rimantadin,Risikofaktor_(Medizin),Robert-Koch-Institut,Robert_Koch-Institut,Russische_Grippe,Römische_Kirche,Sauerstoff,Scheinkorrelation,Schleimhaut,Schmerz,Schmierinfektion,Schweineinfluenza,Schweiz,Schüttelfrost,Sekundärinfektion,Selbstmedikation,Sexuell_übertragbare_Erkrankung,Spanische_Grippe,Speichel,Staphylococcus_aureus,Statistisches_Bundesamt,Superinfektion,Symptom,Systematik_(Biologie),Systematische_Übersichtsarbeit,Säugetier,Säugetiere,Süddeutsche_Zeitung,T-Lymphozyt,The_Journal_of_Infectious_Diseases,The_Times,Therapie,Todesursachenstatistik,Totenschein,Trachealsekret,Trinkwasser,Tröpfcheninfektion,Tumor,Urbanisierung,Vektor_(Biologie),Vereinigte_Staaten,Vereinigtes_Königreich,Verschreibungspflicht,Verschreibungspflichtig,Verzögerungszeit,Viren,Virologie,Virusinfektion,Vogel,Vogelgrippe_H5N1,Vögel,Wasser,Web_of_Science,Weltgesundheitsorganisation,Wendell_Meredith_Stanley,Werner_E._Gerabek,Wirt_(Biologie),World_Health_Organization,Zanamivir,Zelle_(Biologie),Zellkultur,Zweiter_Weltkrieg,Zytokin,Zytokinsturm,Öffentliche_Gesundheit,Österreich,Übelkeit,Übergewicht,Übersterblichkeit
2011-01,,0.0,0.0,265.0,9785.0,,7708.0,3273.0,,0.0,,4762.0,,13497.0,,,0.0,0.0,3173.0,680.0,152.0,10050.0,3397.0,838.0,12063.0,0.0,,,,0.0,2032.0,79.0,3308.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,42.0,9.0,10444.0,,78.0,1990.0,,,,0.0,2878.0,11302.0,,4401.0,0.0,4988.0,4235.0,0.0,195.0,5533.0,,5689.0,,33.0,0.0,0.0,,379.0,0.0,,,0.0,0.0,11516.0,3727.0,,2978.0,,541.0,182.0,1245.0,3885.0,3650.0,0.0,6087.0,29.0,,,,,,152.0,0.0,5820.0,,0.0,0.0,,,1216.0,891.0,0.0,7139.0,,6741.0,5006.0,3879.0,,8899.0,136.0,0.0,5.0,,3247.0,,476.0,5095.0,366.0,2569.0,,,,229.0,0.0,0.0,225.0,1801.0,3445.0,413.0,1936.0,4322.0,1285.0,,6708.0,304.0,,2695.0,8628.0,0.0,248.0,,0.0,0.0,58.0,,,0.0,825.0,6627.0,,,,21.0,1368.0,2164.0,20116.0,,0.0,84.0,0.0,0.0,,4080.0,,700.0,2023.0,,,1197.0,,408.0,0.0,,1579.0,,,,,9367.0,,1824.0,3099.0,4249.0,,0.0,,1774.0,14283.0,155.0,5407.0,,3234.0,5746.0,,,,1465.0,4151.0,1733.0,,0.0,0.0,66.0,0.0,,,194.0,0.0,,187.0,2383.0,4433.0,947.0,4658.0,,0.0,0.0,176.0,0.0,2801.0,1543.0,,,885.0,,0.0,0.0,0.0,0.0,,2463.0,,,3360.0,1.0,487.0,16.0,3053.0,0.0,,3966.0,0.0,68948.0,,695.0,40.0,0.0,,484.0,4597.0,,0.0,0.0,,,2449.0,,0.0,0.0,,,0.0,1072.0,46055.0,1733.0,3.0,0.0,,0.0,0.0,0.0
2011-02,,0.0,0.0,353.0,9317.0,,8796.0,4092.0,,0.0,,5268.0,,14617.0,,,0.0,0.0,3860.0,871.0,163.0,11513.0,4195.0,1213.0,17387.0,0.0,,,,0.0,2611.0,92.0,3674.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,70.0,5.0,10619.0,,62.0,2745.0,,,,0.0,3320.0,16141.0,,4969.0,0.0,5725.0,4614.0,0.0,253.0,7760.0,,7471.0,,24.0,0.0,0.0,,444.0,0.0,,,0.0,0.0,17015.0,4103.0,,3258.0,,551.0,179.0,1387.0,4766.0,4202.0,0.0,4868.0,30.0,,,,,,161.0,0.0,5270.0,,0.0,0.0,,,1610.0,1228.0,0.0,9167.0,,8416.0,5753.0,5044.0,,8345.0,210.0,0.0,8.0,,3774.0,,636.0,5829.0,435.0,3004.0,,,,279.0,0.0,0.0,263.0,2060.0,4213.0,503.0,2438.0,5119.0,1648.0,,8608.0,320.0,,3397.0,10978.0,0.0,247.0,,0.0,0.0,65.0,,,0.0,911.0,7995.0,,,,34.0,1680.0,2919.0,26621.0,,0.0,92.0,0.0,0.0,,6044.0,,683.0,1725.0,,,1343.0,,329.0,0.0,,2087.0,,,,,15457.0,,1472.0,1314.0,5753.0,,0.0,,2162.0,14595.0,185.0,7196.0,,4152.0,9646.0,,,,1906.0,3472.0,2208.0,,0.0,0.0,64.0,0.0,,,147.0,0.0,,266.0,2754.0,5407.0,1086.0,3895.0,,0.0,0.0,216.0,0.0,2227.0,1814.0,,,988.0,,0.0,0.0,0.0,0.0,,3161.0,,,3822.0,1.0,512.0,8.0,4136.0,0.0,,5321.0,0.0,75605.0,,792.0,47.0,0.0,,459.0,6265.0,,0.0,0.0,,,2968.0,,0.0,0.0,,,0.0,1418.0,66134.0,2078.0,3.0,0.0,,0.0,0.0,0.0
2011-03,,0.0,0.0,372.0,9623.0,,10610.0,3989.0,,0.0,,5215.0,,15011.0,,,0.0,0.0,3874.0,855.0,164.0,12220.0,3753.0,1221.0,18091.0,0.0,,,,0.0,3096.0,78.0,3810.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,64.0,9.0,13665.0,,90.0,2971.0,,,,0.0,3237.0,15856.0,,5184.0,0.0,5951.0,4869.0,0.0,222.0,8511.0,,7161.0,,19.0,0.0,0.0,,469.0,0.0,,,0.0,0.0,18108.0,3991.0,,3350.0,,484.0,190.0,1466.0,4654.0,4268.0,0.0,3381.0,30.0,,,,,,159.0,0.0,5012.0,,0.0,0.0,,,1701.0,1329.0,0.0,9580.0,,8524.0,5745.0,4700.0,,6946.0,192.0,0.0,4.0,,3489.0,,705.0,6023.0,468.0,3155.0,,,,381.0,0.0,0.0,269.0,2081.0,4006.0,550.0,2601.0,5383.0,1858.0,,8605.0,313.0,,3582.0,11535.0,0.0,245.0,,0.0,0.0,82.0,15.0,,0.0,933.0,8005.0,,,,24.0,1647.0,2832.0,24858.0,,0.0,109.0,0.0,0.0,,4484.0,,723.0,1736.0,,,1522.0,,318.0,0.0,,1956.0,,,,,8812.0,,1208.0,1114.0,5225.0,,0.0,,2279.0,13737.0,131.0,7301.0,,4472.0,8877.0,,,,2048.0,3879.0,2199.0,,0.0,0.0,58.0,0.0,,,172.0,0.0,,319.0,2769.0,5163.0,1037.0,3331.0,,0.0,0.0,188.0,0.0,2283.0,1992.0,,,940.0,,0.0,0.0,0.0,0.0,,3418.0,,,4104.0,1.0,472.0,9.0,4172.0,0.0,,4702.0,0.0,74703.0,,782.0,36.0,0.0,,441.0,5904.0,,0.0,0.0,,,2860.0,,0.0,0.0,,,0.0,1357.0,58443.0,2299.0,0.0,0.0,,0.0,0.0,0.0
2011-04,,0.0,0.0,337.0,10158.0,,8592.0,3540.0,,0.0,,4056.0,,12132.0,,,0.0,0.0,3648.0,827.0,201.0,10358.0,3175.0,1077.0,15537.0,0.0,,,,0.0,2856.0,107.0,3177.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,83.0,3.0,11148.0,,44.0,2418.0,,,,0.0,2984.0,12486.0,,4218.0,0.0,4730.0,3992.0,0.0,179.0,6535.0,,5922.0,,38.0,0.0,0.0,,469.0,0.0,,,0.0,0.0,15159.0,3457.0,,2695.0,,610.0,212.0,1189.0,3981.0,3890.0,0.0,2338.0,35.0,,,,,,156.0,0.0,5053.0,,0.0,0.0,,,1347.0,931.0,0.0,7637.0,,8283.0,5175.0,4243.0,,5201.0,198.0,0.0,3.0,,3178.0,,544.0,5932.0,320.0,3021.0,,,,505.0,0.0,0.0,242.0,1847.0,3819.0,525.0,2509.0,4479.0,1460.0,,8415.0,368.0,,3031.0,9797.0,0.0,178.0,,0.0,0.0,49.0,3.0,,0.0,980.0,7127.0,,,,20.0,1447.0,2342.0,19304.0,,0.0,122.0,0.0,0.0,,4462.0,,706.0,1740.0,,,1316.0,,337.0,0.0,,1732.0,,,,,18046.0,,979.0,1019.0,3950.0,,0.0,,2630.0,13578.0,137.0,6461.0,,3806.0,6666.0,,,,1445.0,3710.0,2047.0,,0.0,0.0,65.0,0.0,,,176.0,0.0,,289.0,2512.0,4595.0,1025.0,6040.0,,0.0,0.0,183.0,0.0,1933.0,1521.0,,,803.0,,0.0,0.0,0.0,0.0,,2834.0,,,3074.0,0.0,476.0,23.0,3645.0,0.0,,3803.0,0.0,61460.0,,764.0,47.0,0.0,,403.0,5187.0,,0.0,0.0,,,2867.0,,0.0,0.0,,,0.0,1116.0,50825.0,1888.0,4.0,0.0,,0.0,0.0,0.0
2011-05,,0.0,0.0,240.0,15271.0,,6955.0,3258.0,,0.0,,3474.0,,9931.0,,,0.0,0.0,3226.0,620.0,160.0,7878.0,3085.0,949.0,11444.0,0.0,,,,0.0,2331.0,99.0,2454.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,94.0,5.0,9049.0,,71.0,1931.0,,,,0.0,2435.0,10699.0,,3713.0,0.0,4252.0,3449.0,0.0,120.0,4927.0,,5247.0,,30.0,0.0,0.0,,387.0,0.0,,,0.0,0.0,12502.0,3100.0,,2278.0,,592.0,172.0,1043.0,3878.0,3558.0,0.0,2181.0,31.0,,,,,,123.0,0.0,5284.0,,0.0,0.0,,,1304.0,808.0,0.0,6446.0,,7708.0,4465.0,3702.0,,4559.0,202.0,0.0,3.0,,2726.0,,567.0,5139.0,316.0,2734.0,,,,437.0,0.0,0.0,260.0,1464.0,3769.0,403.0,2299.0,3433.0,1442.0,,7650.0,319.0,,3084.0,7671.0,0.0,207.0,,0.0,0.0,50.0,6.0,,0.0,834.0,6398.0,,,,28.0,1234.0,2091.0,15730.0,,0.0,137.0,0.0,0.0,,4135.0,,571.0,1650.0,,,1132.0,,390.0,0.0,,1524.0,,,,,15158.0,,848.0,1295.0,3124.0,,0.0,,1722.0,5993.0,111.0,5968.0,,3035.0,5400.0,,,,968.0,2873.0,1791.0,,0.0,0.0,65.0,0.0,,,145.0,0.0,,229.0,2180.0,3746.0,901.0,8615.0,,0.0,0.0,182.0,0.0,1894.0,1407.0,,,765.0,,0.0,0.0,0.0,0.0,,2738.0,,,1966.0,1.0,366.0,58.0,3291.0,0.0,,3165.0,0.0,51913.0,,656.0,48.0,0.0,,431.0,4584.0,,0.0,0.0,,,2905.0,,0.0,0.0,,,0.0,963.0,43473.0,1662.0,3.0,0.0,,0.0,0.0,0.0
2011-06,,0.0,0.0,306.0,11216.0,,7134.0,3383.0,,0.0,,4277.0,,10427.0,,,0.0,0.0,3214.0,759.0,143.0,7899.0,2981.0,1047.0,11155.0,0.0,,,,0.0,2324.0,84.0,2587.0,,0.0,,0.0,,0.0,,,,0.0,0.0,,,56.0,5.0,9177.0,,54.0,1701.0,,,,0.0,2685.0,10656.0,,3417.0,0.0,4422.0,3631.0,0.0,135.0,5102.0,,5118.0,,28.0,0.0,0.0,,405.0,0.0,,,0.0,0.0,12904.0,3008.0,,2183.0,,564.0,239.0,1066.0,3446.0,3620.0,0.0,1628.0,23.0,,,8530.0,,,126.0,0.0,5694.0,,0.0,0.0,,,1326.0,858.0,0.0,6222.0,,7564.0,4452.0,3664.0,,4552.0,195.0,0.0,3.0,,2743.0,,535.0,5598.0,264.0,2932.0,,,,253.0,0.0,0.0,246.0,1585.0,4022.0,480.0,2041.0,3606.0,1391.0,,8256.0,319.0,,2923.0,7970.0,0.0,134.0,,0.0,0.0,84.0,8.0,,0.0,891.0,6207.0,,,,25.0,1225.0,1996.0,16080.0,,0.0,109.0,0.0,0.0,,4184.0,,584.0,1957.0,,,1163.0,,315.0,0.0,,1533.0,,,,,15624.0,,774.0,1199.0,3320.0,,0.0,,1603.0,10327.0,109.0,5962.0,,3033.0,5363.0,,,,1099.0,2493.0,1836.0,,0.0,0.0,69.0,0.0,,,153.0,0.0,,221.0,2218.0,3790.0,874.0,7779.0,49774.0,0.0,0.0,194.0,0.0,1762.0,1551.0,,,818.0,,0.0,0.0,0.0,0.0,,2755.0,,,2023.0,0.0,346.0,15.0,3258.0,0.0,,3221.0,0.0,54630.0,0.0,641.0,53.0,0.0,,363.0,4685.0,,0.0,0.0,,,2533.0,,0.0,0.0,,,0.0,954.0,44910.0,1532.0,3.0,0.0,,0.0,0.0,0.0
2011-07,,0.0,0.0,297.0,8832.0,,7089.0,3523.0,,0.0,,3312.0,,9147.0,,,0.0,0.0,3225.0,849.0,136.0,7487.0,2972.0,1090.0,12348.0,0.0,,,,0.0,2301.0,99.0,2452.0,,0.0,,0.0,,0.0,8808.0,,,0.0,0.0,,,44.0,6.0,9026.0,,50.0,1752.0,,,,0.0,2430.0,12226.0,,3262.0,0.0,3923.0,3540.0,0.0,124.0,5019.0,,5368.0,,33.0,0.0,0.0,,480.0,0.0,,,0.0,0.0,13020.0,3068.0,,2350.0,,450.0,184.0,876.0,3470.0,3801.0,0.0,1310.0,33.0,,,7947.0,,,100.0,0.0,4970.0,,0.0,0.0,,,1311.0,825.0,0.0,6471.0,,7436.0,4642.0,3798.0,,3344.0,156.0,0.0,7.0,,2540.0,,548.0,5411.0,274.0,3017.0,,,,229.0,0.0,0.0,269.0,1550.0,3862.0,471.0,2047.0,3816.0,1442.0,,8360.0,358.0,,3049.0,7821.0,0.0,203.0,,0.0,0.0,82.0,7.0,,0.0,849.0,6879.0,,,,26.0,1294.0,1873.0,15874.0,,0.0,131.0,0.0,0.0,,4002.0,,577.0,1778.0,,,1197.0,350.0,274.0,0.0,,1570.0,,,,,16130.0,,125.0,1336.0,3562.0,,0.0,,1563.0,11053.0,116.0,6176.0,,2897.0,5340.0,,,,1052.0,2207.0,1639.0,,0.0,0.0,47.0,0.0,,,88.0,0.0,,182.0,2214.0,3805.0,843.0,4900.0,48401.0,0.0,0.0,187.0,0.0,1513.0,1673.0,,,738.0,,0.0,0.0,0.0,0.0,,2508.0,,695.0,2025.0,0.0,389.0,11.0,3366.0,0.0,,3106.0,0.0,54622.0,0.0,703.0,35.0,0.0,,289.0,4464.0,,0.0,0.0,,,2579.0,,0.0,0.0,,,0.0,1002.0,49345.0,1512.0,1.0,0.0,,0.0,0.0,0.0
2011-08,,0.0,0.0,282.0,8322.0,,6882.0,3589.0,,0.0,,3190.0,,9074.0,,,0.0,0.0,3164.0,776.0,109.0,7298.0,2775.0,1197.0,11474.0,0.0,,,,0.0,2282.0,80.0,2312.0,,0.0,,0.0,,0.0,9016.0,,,0.0,0.0,,,34.0,8.0,9052.0,,61.0,1825.0,,,,0.0,2562.0,13067.0,,3432.0,0.0,3998.0,3533.0,0.0,115.0,4933.0,,5401.0,,30.0,0.0,0.0,,479.0,0.0,,,0.0,0.0,12780.0,2735.0,,2045.0,,407.0,177.0,785.0,3713.0,3840.0,0.0,953.0,38.0,,,8158.0,,,115.0,1.0,4742.0,,0.0,0.0,,,1177.0,855.0,0.0,5920.0,,7204.0,4340.0,3870.0,,2400.0,116.0,0.0,2.0,,2644.0,,542.0,5632.0,342.0,2997.0,,,,292.0,0.0,0.0,239.0,1875.0,3787.0,529.0,2023.0,3713.0,1282.0,,8209.0,332.0,,2903.0,7453.0,0.0,178.0,,0.0,0.0,80.0,9.0,,0.0,920.0,6383.0,,,,23.0,1089.0,1993.0,15384.0,,0.0,126.0,0.0,0.0,,3674.0,,653.0,2036.0,,,1104.0,314.0,205.0,0.0,,1702.0,,,,,15403.0,,120.0,1063.0,3835.0,,0.0,,1569.0,13573.0,91.0,6183.0,,2752.0,5382.0,,,,1041.0,1763.0,1349.0,,0.0,0.0,61.0,0.0,,,104.0,0.0,,147.0,2201.0,3740.0,813.0,4293.0,50219.0,0.0,0.0,161.0,0.0,1592.0,1433.0,,,715.0,,0.0,0.0,0.0,0.0,,2282.0,,775.0,2183.0,0.0,407.0,19.0,3309.0,0.0,,3396.0,0.0,52909.0,0.0,772.0,43.0,0.0,,330.0,4065.0,,0.0,0.0,,,2666.0,22.0,0.0,0.0,,,0.0,926.0,45746.0,1338.0,0.0,0.0,,0.0,0.0,0.0
2011-09,,0.0,0.0,205.0,8258.0,,6581.0,3302.0,,0.0,,3444.0,,8123.0,,,0.0,0.0,2849.0,774.0,111.0,6708.0,2569.0,927.0,10369.0,0.0,,,,0.0,2079.0,77.0,2592.0,,0.0,,0.0,,7.0,9106.0,3764.0,,0.0,0.0,,,38.0,2.0,8603.0,1762.0,50.0,1636.0,,,,0.0,2254.0,11146.0,,2659.0,0.0,3454.0,3585.0,0.0,136.0,4293.0,,4460.0,,30.0,0.0,0.0,,434.0,0.0,,,0.0,0.0,11220.0,4358.0,,2052.0,,420.0,130.0,601.0,2873.0,3430.0,0.0,766.0,20.0,,,7569.0,,,84.0,0.0,4655.0,,0.0,0.0,,,1000.0,738.0,0.0,5235.0,,6445.0,3845.0,4023.0,,1867.0,107.0,0.0,3.0,,2349.0,,556.0,5011.0,273.0,2669.0,,,,238.0,0.0,0.0,207.0,1463.0,3567.0,489.0,1741.0,3770.0,1274.0,,7763.0,311.0,,2665.0,6407.0,0.0,164.0,,0.0,0.0,48.0,5.0,,0.0,824.0,5857.0,9593.0,,,21.0,1018.0,1659.0,13626.0,,0.0,115.0,0.0,0.0,,3586.0,,580.0,1828.0,,,1083.0,258.0,177.0,0.0,,1423.0,,,,,13375.0,,151.0,911.0,3395.0,,0.0,,1618.0,11440.0,99.0,5630.0,,2485.0,4488.0,,,,870.0,1450.0,1243.0,,0.0,0.0,49.0,0.0,,,92.0,0.0,,122.0,1988.0,3304.0,811.0,2985.0,44642.0,0.0,0.0,161.0,0.0,1431.0,1327.0,,,646.0,,0.0,0.0,0.0,0.0,,1905.0,,735.0,1873.0,0.0,387.0,17.0,2979.0,0.0,,2760.0,0.0,50412.0,0.0,640.0,56.0,0.0,,275.0,3832.0,,0.0,0.0,,,2895.0,24.0,0.0,0.0,,,0.0,786.0,37886.0,1139.0,3.0,0.0,,0.0,0.0,0.0
2011-10,,0.0,0.0,233.0,8336.0,,7039.0,3291.0,,0.0,,3113.0,,8441.0,,,0.0,0.0,2829.0,762.0,99.0,6863.0,2575.0,932.0,9706.0,0.0,,,,0.0,2137.0,81.0,2303.0,,0.0,,0.0,,11.0,7902.0,4681.0,,0.0,0.0,,,52.0,9.0,9094.0,1780.0,59.0,7874.0,,,,0.0,2378.0,15632.0,,2956.0,0.0,3510.0,3670.0,0.0,122.0,4285.0,,4772.0,,18.0,0.0,0.0,,389.0,0.0,,,0.0,0.0,11192.0,2502.0,,1991.0,,478.0,140.0,675.0,2984.0,3511.0,0.0,581.0,37.0,,,7657.0,,,99.0,0.0,5105.0,,0.0,0.0,,,1008.0,786.0,0.0,5329.0,,6484.0,3992.0,3616.0,,1613.0,97.0,0.0,6.0,,2499.0,,566.0,5027.0,263.0,2590.0,,,,235.0,0.0,0.0,226.0,1418.0,3546.0,475.0,1884.0,3393.0,1278.0,,7344.0,406.0,,2456.0,6898.0,0.0,172.0,,0.0,0.0,59.0,7.0,,0.0,890.0,5588.0,14613.0,,,18.0,1046.0,1663.0,12942.0,,0.0,180.0,0.0,0.0,,3886.0,,554.0,2068.0,,,1070.0,282.0,173.0,0.0,,1418.0,,,,,13556.0,,107.0,715.0,3517.0,,0.0,,1420.0,10191.0,128.0,5127.0,,2371.0,4979.0,0.0,,,913.0,1296.0,1166.0,,0.0,0.0,56.0,0.0,,,91.0,0.0,,137.0,2001.0,3270.0,807.0,2401.0,46561.0,0.0,0.0,143.0,0.0,1513.0,1403.0,,,646.0,,0.0,0.0,0.0,0.0,,2057.0,,731.0,1790.0,0.0,381.0,18.0,3165.0,0.0,,3112.0,0.0,54541.0,0.0,686.0,38.0,0.0,,260.0,3821.0,596.0,0.0,0.0,,,2750.0,21.0,0.0,0.0,,,0.0,811.0,40129.0,1580.0,6.0,0.0,,0.0,0.0,0.0
