Week,14._Februar,1918,1919,1920,1933,1957,1958,1968,1969,1976,1977,1999,2005,AIDS,Acetylsalicylsäure,Adamantan,Adolf_Mayer_(Agronom),Akute_Bronchitis,Akute_Mittelohrentzündung,Alexander_S._Kekulé,Allen_Welsh_Dulles,Allergie,Amantadin,Antibiotikum,Antigen,Antigendrift,Antigenerbsünde,Antigenshift,Antikörper,Asiatische_Grippe,Astrologie,Bakterien,Berna_Biotech,Bertolt_Brecht,Biologische_Schutzstufe,Biologische_Sicherheitsstufe,Blutsenkungsreaktion,Charles_Tomlinson_Griffes,Cholecalciferol,Cholera,Coxsackie-Virus,Denguefieber,Desinfektion,Deutsch-Sowjetischer_Krieg,Dilatative_Kardiomyopathie,Dispositionsprophylaxe,Durchfall,Elektronenmikroskop,Enzephalitis,Epidemie,Epidemien,Epidemiologische_Überwachung,Erbrechen,Erkrankungen_des_Atmungssystems,Erkältung,Eukalyptusöl,European_Centre_for_Disease_Prevention_and_Control,European_Influenza_Surveillance_Scheme,Europäische_Schlafkrankheit,Europäisches_Zentrum_für_die_Prävention_und_die_Kontrolle_von_Krankheiten,Expositionsprophylaxe,Fieber,Franz_Schönhuber,Frettchen,Frühsommer-Meningoenzephalitis,Gastroenteritis,Geflügelpest,Geflügelpestschutzverordnung,Gelbfieber,Gendrift,Generikum,Gilead_Sciences,GlaxoSmithKline,Gliederschmerz,Grippe,Grippe_(Begriffsklärung),Grippeimpfung,HIV,Haemophilus,Halsschmerzen,Hantaviren,Hausmittel,Haussperling,Hit_and_Run_(Medizin),Hoffmann-La_Roche,Hongkong-Grippe,Husten,Hygiene,Hämagglutination,Hämagglutinin_(Influenzavirus_A),Immunisierung,Immunsystem,Impfen,Impfkalender,Impfkritik,Impfstoff,Impfung,Infektion,Infektionsepidemiologisches_Jahrbuch,Infektionskrankheit,Influenza,Influenza-A-Virus_H1N1,Influenza-A-Virus_H5N1,Influenza-Schnelltest,Influenzaimpfstoff,Influenzapandemie,Influenzavirus,Inkubationszeit,Intercell,Internationale_statistische_Klassifikation_der_Krankheiten_und_verwandter_Gesundheitsprobleme,Jakow_Michailowitsch_Swerdlow,Johannes_Paul_II.,Jonas_Salk,Kapsid,Klaus_Stöhr,Kohortenisolierung,Krankheit,Krankheitserreger,Königsberg_(Preußen),Laryngitis,Lassafieber,Lebendimpfstoff,Leitsymptom,Liste_der_Krankheiten_des_Atmungssystems_nach_ICD-10,Liste_der_unentbehrlichen_Arzneimittel_der_Weltgesundheitsorganisation,Liste_von_Subtypen_des_Influenza-A-Virus,Listeria_monocytogenes,Luftzug,Lungenentzündung,Lymphozytäre_Choriomeningitis,MERS-CoV,MMW-Fortschritte_der_Medizin,Masern,Medical_Research_Council_(UK),Meningitis,Mittelalter,Multiple_Sklerose,Mundschutz_(Medizin),Myalgie,Myokarditis,Myositis,Myxoviren,Māori,Nasensekret,National_Institute_for_Medical_Research,Nationaler_Pandemieplan,Nationales_Referenzzentrum,Nature,Neuraminidase,Neuraminidase-Hemmer,Nosokomiale_Infektion,Novartis,Opioide,Orthomyxoviren,Orthomyxoviridae,Oseltamivir,PH-Wert,Paläoserologie,Pandemie,Pandemie_H1N1_2009,Pandemie_H1N1_2009/10,Patrick_Laidlaw,Peramivir,Peru,Pest,Pfeiffer-Drüsenfieber,Pferdeinfluenza,Pharyngitis,Pneumokokken,Polymerase-Kettenreaktion,Preußen,Protein,Proteomik,Pseudokrupp,RIG-I,RNA-Virus,Resistenz,Respiratory-Syncytial-Virus,Reye-Syndrom,Rhinitis,Ribavirin,Richard_Pfeiffer_(Bakteriologe),Richard_Shope,Rifttalfieber,Rimantadin,Robert_Koch,Robert_Koch-Institut,Robert_Webster_(Virologe),Russische_Grippe,Sachsen-Anhalt,Schmierinfektion,Schwangerschaft,Schweinegrippe-Impfung,Schweineinfluenza,Schüttelfrost,Sekundärinfektion,Selbstmedikation,Shikimisäure,Sialinsäuren,Spanische_Grippe,Speichel,Stammzelltransplantation,Staphylococcus_aureus,Stomatitis_vesicularis,Superinfektion,Symptom,Tamiflu,Theophyllin,Theoretische_Biologie,Tilapia-Teich-Virus,Tollwut,Tracheobronchitis,Trinkwasser,Tröpfcheninfektion,Vektor_(Biologie),Verbreitung_von_H5N1,Viren,Virologie,Virostatikum,Virusinfektion,Vogelgrippe_H5N1,Vogelgrippe_H7N9,Vögel,Weltgesundheitsorganisation,Wendell_Meredith_Stanley,West-Nil-Virus,Wirt_(Biologie),World_Health_Organization,Zanamivir,Zecken,Zellkultur,Zervixkarzinom,Zikavirus-Epidemie_2015/2016,Zytokin,Zytokinsturm,Zytomegalie,Übersterblichkeit
2013-01,588.0,,,,,,,,,,,,,,7.0,297.0,0.0,14812.0,0.0,0.0,,5420.0,,8651.0,,180.0,0.0,174.0,,127.0,3691.0,8497.0,32.0,,886.0,134.0,2126.0,,,,1766.0,6370.0,1918.0,5275.0,843.0,11.0,8713.0,1312.0,2979.0,,19.0,0.0,2867.0,70.0,3.0,0.0,,16.0,0.0,0.0,,,,,1.0,,3.0,0.0,3712.0,749.0,2153.0,,,538.0,,0.0,1143.0,,,2337.0,3339.0,130.0,2514.0,0.0,,150.0,5511.0,,1.0,0.0,679.0,3759.0,64.0,747.0,27.0,844.0,4146.0,2635.0,11.0,2441.0,,1261.0,479.0,128.0,0.0,3.0,,2287.0,,7383.0,402.0,5920.0,,710.0,0.0,0.0,2690.0,1093.0,,,346.0,435.0,311.0,1169.0,841.0,0.0,,188.0,1.0,1.0,,43.0,6688.0,,,13008.0,36233.0,0.0,1668.0,6946.0,,31.0,,2490.0,,49.0,3.0,,,144.0,1665.0,,2729.0,32.0,,,10401.0,0.0,,133.0,475.0,,,,13672.0,2.0,113.0,,2926.0,3867.0,,,343.0,5313.0,,324.0,861.0,9220.0,1411.0,,,0.0,,80.0,61.0,,,0.0,142.0,,811.0,19784.0,238.0,509.0,2.0,0.0,144.0,0.0,1.0,4046.0,1345.0,2106.0,,84.0,710.0,,,1998.0,216.0,0.0,17477.0,,2232.0,0.0,0.0,104.0,,299.0,973.0,3036.0,75.0,38.0,10.0,2157.0,,851.0,0.0,,,1950.0,684.0,3527.0,0.0,1508.0,6.0,3326.0,1.0
2013-02,599.0,,,,,,,,,,,,,,0.0,371.0,0.0,14956.0,0.0,0.0,,7297.0,,10928.0,,215.0,0.0,227.0,,195.0,3566.0,13159.0,64.0,,975.0,121.0,3451.0,,,,1540.0,8101.0,2571.0,4960.0,1131.0,0.0,9501.0,2055.0,3518.0,,36.0,0.0,3130.0,75.0,0.0,0.0,,54.0,0.0,0.0,,15575.0,,,0.0,,0.0,0.0,4786.0,1248.0,2742.0,,,523.0,1409.0,0.0,2579.0,,,1467.0,2851.0,161.0,2936.0,0.0,,254.0,5450.0,,0.0,0.0,1308.0,5947.0,72.0,911.0,36.0,1126.0,6056.0,3334.0,21.0,3819.0,,1626.0,690.0,244.0,0.0,10.0,,2925.0,,9172.0,303.0,5351.0,,720.0,0.0,0.0,3516.0,1682.0,,,353.0,603.0,419.0,1551.0,950.0,0.0,,214.0,0.0,0.0,,65.0,8459.0,,,17099.0,28611.0,0.0,1982.0,5217.0,,43.0,,2446.0,,42.0,8.0,,,265.0,2211.0,,3329.0,33.0,,,16873.0,0.0,,190.0,645.0,,,,11766.0,0.0,114.0,,3804.0,6060.0,,,472.0,6165.0,,470.0,1301.0,7492.0,1609.0,,,0.0,,106.0,71.0,,,0.0,172.0,,1010.0,22316.0,293.0,755.0,0.0,0.0,194.0,0.0,0.0,3150.0,1671.0,3016.0,,69.0,725.0,,,2695.0,207.0,0.0,21438.0,,3028.0,0.0,0.0,152.0,,412.0,1020.0,4027.0,0.0,0.0,0.0,2784.0,,761.0,0.0,,,2590.0,1019.0,4738.0,0.0,2073.0,2.0,4592.0,0.0
2013-03,800.0,,,,,,,,,,,,,,0.0,425.0,0.0,14478.0,0.0,0.0,,7496.0,,10716.0,,253.0,0.0,238.0,,184.0,3506.0,12625.0,50.0,,1195.0,107.0,3831.0,,,,1572.0,8685.0,2620.0,5191.0,1149.0,0.0,9303.0,1980.0,3343.0,,27.0,0.0,3213.0,83.0,0.0,0.0,,47.0,0.0,0.0,,18083.0,,,0.0,,0.0,0.0,5269.0,1495.0,2877.0,,,494.0,1512.0,0.0,3118.0,,,1504.0,2688.0,147.0,3357.0,0.0,,230.0,5415.0,,0.0,0.0,1300.0,5927.0,69.0,899.0,43.0,1239.0,6118.0,3447.0,21.0,3642.0,,1807.0,1135.0,322.0,0.0,9.0,,3126.0,,7780.0,315.0,5081.0,,714.0,0.0,0.0,3554.0,1562.0,,,388.0,662.0,371.0,1566.0,967.0,0.0,,245.0,0.0,0.0,,57.0,8684.0,,,16382.0,37899.0,0.0,1857.0,4772.0,,26.0,,2283.0,,42.0,2.0,,,235.0,2160.0,,3338.0,26.0,,,25807.0,0.0,,158.0,740.0,,,,12550.0,0.0,115.0,,4004.0,6520.0,,,554.0,7921.0,,382.0,1202.0,5594.0,1796.0,,,0.0,,106.0,61.0,,,0.0,165.0,,973.0,20644.0,340.0,806.0,0.0,0.0,189.0,0.0,0.0,2887.0,1696.0,3037.0,,98.0,703.0,,,2794.0,240.0,0.0,9724.0,,2922.0,0.0,0.0,112.0,,417.0,1052.0,4059.0,0.0,0.0,0.0,2824.0,,755.0,0.0,,,3133.0,1052.0,6064.0,0.0,1989.0,12.0,4745.0,0.0
2013-04,1112.0,,,,,,,,,,,,,,0.0,489.0,0.0,18702.0,0.0,0.0,,7315.0,,11283.0,,220.0,0.0,225.0,,275.0,3580.0,11446.0,61.0,,1350.0,134.0,3657.0,,,,1570.0,7495.0,2831.0,5241.0,1152.0,0.0,9392.0,1856.0,3505.0,,31.0,0.0,3178.0,75.0,0.0,0.0,,52.0,0.0,0.0,,24172.0,,,0.0,,0.0,0.0,4594.0,1512.0,3102.0,,,638.0,1988.0,0.0,3054.0,,,1453.0,2801.0,175.0,3572.0,0.0,,283.0,6428.0,,0.0,0.0,1291.0,5437.0,106.0,892.0,39.0,1254.0,5914.0,3537.0,15.0,3470.0,,3094.0,1797.0,483.0,0.0,7.0,,2949.0,,8288.0,314.0,5641.0,,673.0,0.0,0.0,3701.0,1463.0,,,477.0,737.0,387.0,1962.0,977.0,0.0,,251.0,0.0,0.0,,68.0,8701.0,,,15970.0,27268.0,0.0,1906.0,4897.0,,41.0,,2457.0,,63.0,2.0,,,306.0,2203.0,,3569.0,35.0,,,16923.0,0.0,,175.0,1042.0,,,,10880.0,0.0,118.0,,7583.0,6526.0,,,540.0,8712.0,,399.0,1319.0,7416.0,1910.0,,,0.0,,119.0,69.0,,,0.0,223.0,,866.0,19038.0,684.0,1324.0,0.0,0.0,211.0,0.0,0.0,3862.0,1679.0,3125.0,,123.0,822.0,,,2790.0,259.0,0.0,11246.0,,3163.0,0.0,0.0,151.0,,398.0,1074.0,4342.0,0.0,0.0,0.0,3123.0,,603.0,0.0,,,2542.0,1226.0,5185.0,0.0,2067.0,4.0,4997.0,0.0
2013-05,1748.0,,,,,,,,,,,,,,0.0,388.0,0.0,21655.0,0.0,0.0,,7219.0,,11984.0,,246.0,0.0,260.0,,334.0,3374.0,10633.0,81.0,,1288.0,158.0,3675.0,,,,1860.0,6752.0,2624.0,7845.0,995.0,0.0,9499.0,1739.0,4635.0,,27.0,0.0,3350.0,54.0,0.0,0.0,,54.0,0.0,0.0,,28422.0,,,0.0,,0.0,0.0,4390.0,1458.0,3216.0,,,790.0,2483.0,0.0,2698.0,,,1659.0,2748.0,162.0,2758.0,0.0,,257.0,7024.0,,0.0,0.0,1065.0,5342.0,82.0,846.0,32.0,1649.0,5691.0,3412.0,23.0,3321.0,,4152.0,1438.0,731.0,0.0,6.0,,3028.0,,9780.0,364.0,5151.0,,753.0,0.0,0.0,3487.0,1333.0,,,450.0,683.0,399.0,2508.0,1013.0,0.0,,286.0,0.0,0.0,,59.0,8594.0,,,18643.0,27940.0,0.0,1816.0,4971.0,,36.0,,2570.0,,76.0,5.0,,,422.0,2220.0,,3607.0,45.0,,,16126.0,0.0,,192.0,1222.0,,,,12107.0,0.0,121.0,,7620.0,6270.0,,,537.0,8884.0,,429.0,1206.0,8586.0,2490.0,,,0.0,,93.0,63.0,,,0.0,235.0,,881.0,17971.0,845.0,1831.0,0.0,0.0,181.0,0.0,0.0,3398.0,1755.0,2761.0,,89.0,927.0,,,2644.0,234.0,0.0,10295.0,,3071.0,0.0,0.0,118.0,,328.0,1238.0,5090.0,0.0,0.0,0.0,2635.0,,773.0,0.0,,,2381.0,1042.0,4964.0,0.0,2106.0,3.0,4757.0,0.0
2013-06,2824.0,,,,,,,,,,,,,,0.0,363.0,0.0,13366.0,0.0,0.0,249.0,6842.0,,11212.0,,249.0,0.0,267.0,,376.0,3087.0,10164.0,55.0,,957.0,101.0,3659.0,,,,1350.0,6341.0,2331.0,5291.0,994.0,0.0,9216.0,1565.0,3353.0,,23.0,0.0,2804.0,62.0,0.0,0.0,,35.0,0.0,0.0,,26391.0,,,0.0,,0.0,0.0,4160.0,1316.0,2386.0,,,502.0,2619.0,0.0,3013.0,,,2214.0,2076.0,134.0,2416.0,0.0,,260.0,6202.0,,0.0,0.0,882.0,5228.0,80.0,722.0,34.0,1197.0,5169.0,3179.0,12.0,3394.0,,4629.0,2424.0,807.0,0.0,6.0,,2575.0,,8941.0,324.0,6627.0,,7369.0,0.0,0.0,3318.0,1116.0,,,316.0,651.0,332.0,2336.0,1313.0,0.0,,195.0,0.0,0.0,,56.0,8052.0,,,13904.0,26272.0,0.0,1690.0,4869.0,,32.0,,3375.0,,65.0,4.0,,,421.0,2136.0,,3621.0,35.0,,,15119.0,0.0,,194.0,1201.0,,,,10206.0,0.0,105.0,,3736.0,5661.0,,,550.0,8250.0,,376.0,1041.0,9500.0,2132.0,,,0.0,,70.0,70.0,,,0.0,207.0,,778.0,17268.0,527.0,1949.0,0.0,0.0,165.0,0.0,0.0,3170.0,1760.0,2334.0,,84.0,812.0,,,2451.0,194.0,0.0,8474.0,,2623.0,0.0,0.0,130.0,,306.0,1126.0,3818.0,0.0,0.0,0.0,2514.0,,559.0,0.0,,,2155.0,995.0,5066.0,0.0,1820.0,5.0,3793.0,0.0
2013-07,43317.0,,,,,,,,,,,,,,0.0,383.0,0.0,12568.0,0.0,0.0,198.0,6582.0,,11602.0,,188.0,0.0,204.0,,282.0,3574.0,10414.0,54.0,,980.0,111.0,3301.0,,28712.0,,1436.0,6563.0,2463.0,4717.0,938.0,0.0,9551.0,1546.0,3326.0,,24.0,0.0,2819.0,76.0,0.0,0.0,,53.0,0.0,0.0,,31602.0,,,0.0,,0.0,0.0,3732.0,1830.0,2470.0,,,587.0,3018.0,0.0,2791.0,,,2463.0,2101.0,125.0,2652.0,0.0,,255.0,7033.0,,0.0,0.0,1017.0,5617.0,85.0,734.0,13.0,1162.0,4871.0,3091.0,21.0,3409.0,,5256.0,2796.0,779.0,0.0,7.0,,2731.0,,8561.0,298.0,118671.0,,2228.0,0.0,0.0,3398.0,1214.0,,,288.0,571.0,352.0,2555.0,1023.0,0.0,616.0,191.0,0.0,0.0,,36.0,6920.0,,,14633.0,25576.0,0.0,1663.0,4912.0,,20.0,,2900.0,,59.0,4.0,,358.0,393.0,2167.0,,3213.0,45.0,,,17701.0,0.0,,182.0,1350.0,,,,10796.0,0.0,101.0,,3252.0,6113.0,,,441.0,7468.0,,385.0,1047.0,8201.0,2097.0,,,0.0,,69.0,65.0,,,0.0,207.0,,731.0,17450.0,438.0,2478.0,0.0,0.0,159.0,0.0,0.0,4337.0,1617.0,2389.0,,92.0,886.0,,,2406.0,252.0,0.0,7392.0,,2850.0,0.0,0.0,207.0,,319.0,1154.0,3501.0,0.0,0.0,0.0,2392.0,,539.0,0.0,,,2309.0,1001.0,4721.0,0.0,1806.0,2.0,3575.0,0.0
2013-08,994.0,,,,,,,,,,,,,,0.0,394.0,0.0,11892.0,0.0,0.0,233.0,6467.0,,12577.0,,169.0,0.0,192.0,,308.0,3037.0,11216.0,67.0,,946.0,103.0,3725.0,,24133.0,,1210.0,6470.0,2677.0,5160.0,1007.0,0.0,9697.0,1712.0,3312.0,,19.0,0.0,2388.0,83.0,0.0,0.0,,67.0,0.0,0.0,,24984.0,,,0.0,,0.0,0.0,3790.0,1707.0,2408.0,,,574.0,3617.0,0.0,3770.0,,,1494.0,2074.0,135.0,3062.0,0.0,,270.0,7029.0,,0.0,0.0,1098.0,5807.0,92.0,789.0,28.0,1207.0,5452.0,3460.0,17.0,3669.0,,4286.0,2926.0,892.0,0.0,3.0,,2969.0,,9279.0,324.0,16893.0,,1399.0,0.0,0.0,3757.0,1412.0,,,274.0,466.0,365.0,2680.0,862.0,0.0,472.0,203.0,0.0,0.0,,42.0,7096.0,,,15247.0,27675.0,0.0,1677.0,5674.0,,26.0,,2638.0,,28.0,7.0,,377.0,415.0,1917.0,,3294.0,28.0,,,14211.0,0.0,,231.0,1309.0,,,,11023.0,0.0,164.0,,3046.0,5924.0,,,453.0,6797.0,,374.0,1107.0,5852.0,2069.0,,,0.0,,82.0,76.0,,,0.0,259.0,,817.0,17758.0,434.0,1449.0,0.0,0.0,150.0,0.0,0.0,3759.0,1709.0,2756.0,,69.0,822.0,,,2153.0,255.0,0.0,7086.0,,3028.0,0.0,0.0,154.0,,382.0,1361.0,3715.0,0.0,0.0,0.0,2648.0,28.0,523.0,0.0,,,2485.0,997.0,4729.0,0.0,1633.0,3.0,3573.0,0.0
2013-09,508.0,,,,,,,,,,,,,,0.0,349.0,0.0,11743.0,0.0,0.0,194.0,6214.0,,11229.0,,191.0,0.0,165.0,,246.0,2837.0,10396.0,63.0,,1054.0,103.0,3240.0,,26004.0,5282.0,1297.0,5176.0,2768.0,4431.0,897.0,0.0,9231.0,1539.0,2819.0,,30.0,0.0,2232.0,87.0,0.0,0.0,,42.0,0.0,0.0,,17060.0,,2946.0,0.0,,0.0,0.0,3619.0,1493.0,2579.0,,,488.0,2751.0,0.0,2310.0,,,1420.0,1990.0,118.0,3040.0,0.0,,195.0,6639.0,,0.0,0.0,1059.0,5435.0,93.0,874.0,23.0,1070.0,5349.0,3434.0,15.0,3605.0,,3097.0,1837.0,681.0,0.0,4.0,,2775.0,,9877.0,300.0,49160.0,,693.0,0.0,0.0,3353.0,1437.0,,,321.0,404.0,326.0,2496.0,879.0,0.0,591.0,213.0,0.0,0.0,,61.0,6881.0,,13853.0,14171.0,26924.0,0.0,1638.0,5051.0,,21.0,,2401.0,,45.0,4.0,,382.0,346.0,1948.0,,3277.0,24.0,,,13425.0,0.0,,166.0,1020.0,,,,9817.0,0.0,135.0,,3008.0,5479.0,,,419.0,5167.0,,396.0,1104.0,4986.0,1590.0,,,0.0,,87.0,69.0,,,0.0,225.0,10607.0,800.0,13117.0,368.0,2124.0,0.0,0.0,174.0,0.0,0.0,2901.0,1646.0,2526.0,,77.0,701.0,,,1916.0,251.0,0.0,6137.0,,2981.0,0.0,0.0,129.0,,338.0,1121.0,3504.0,0.0,0.0,0.0,2679.0,37.0,508.0,0.0,,,2528.0,993.0,4892.0,0.0,1505.0,2.0,3672.0,0.0
2013-10,429.0,,,,,,,,,,,,,,0.0,306.0,0.0,9323.0,0.0,0.0,214.0,6663.0,,10772.0,,159.0,0.0,158.0,,218.0,2760.0,9858.0,50.0,,1032.0,100.0,3123.0,,20458.0,3863.0,1275.0,5245.0,2660.0,4123.0,958.0,0.0,8905.0,1466.0,2651.0,,21.0,0.0,2221.0,65.0,0.0,0.0,,38.0,0.0,0.0,,14661.0,,2723.0,0.0,,0.0,0.0,3623.0,1196.0,2575.0,,1054.0,403.0,2002.0,0.0,1450.0,,,1549.0,2123.0,152.0,2813.0,0.0,,175.0,5900.0,,0.0,0.0,1076.0,5298.0,78.0,842.0,19.0,1021.0,5094.0,3286.0,14.0,3259.0,,1959.0,1419.0,509.0,0.0,3.0,,2230.0,,8157.0,360.0,21608.0,,464.0,0.0,0.0,2862.0,1188.0,,,259.0,429.0,333.0,2362.0,798.0,0.0,589.0,187.0,0.0,0.0,,48.0,6996.0,,13104.0,13507.0,25007.0,0.0,1666.0,4741.0,,20.0,,2362.0,,50.0,3.0,,277.0,241.0,1626.0,,3306.0,15.0,,,13491.0,0.0,,145.0,710.0,,,,10395.0,0.0,106.0,,2666.0,5318.0,0.0,,414.0,4994.0,,271.0,1104.0,4406.0,1348.0,,,0.0,,77.0,45.0,,,0.0,144.0,11001.0,720.0,13124.0,258.0,2804.0,0.0,0.0,130.0,0.0,0.0,2340.0,1695.0,2600.0,,47.0,667.0,,,1943.0,197.0,0.0,5896.0,,2812.0,0.0,0.0,120.0,,333.0,967.0,3227.0,0.0,0.0,0.0,2680.0,26.0,759.0,0.0,,,2799.0,877.0,4998.0,0.0,1389.0,3.0,3615.0,0.0
