Week,14._Februar,1918,1919,1920,1933,1957,1958,1968,1969,1976,1977,1999,2005,AIDS,Acetylsalicylsäure,Adamantan,Adolf_Mayer_(Agronom),Akute_Bronchitis,Akute_Mittelohrentzündung,Alexander_S._Kekulé,Allen_Welsh_Dulles,Allergie,Amantadin,Antibiotikum,Antigen,Antigendrift,Antigenerbsünde,Antigenshift,Antikörper,Asiatische_Grippe,Astrologie,Bakterien,Berna_Biotech,Bertolt_Brecht,Biologische_Schutzstufe,Biologische_Sicherheitsstufe,Blutsenkungsreaktion,Charles_Tomlinson_Griffes,Cholecalciferol,Cholera,Coxsackie-Virus,Denguefieber,Desinfektion,Deutsch-Sowjetischer_Krieg,Dilatative_Kardiomyopathie,Dispositionsprophylaxe,Durchfall,Elektronenmikroskop,Enzephalitis,Epidemie,Epidemien,Epidemiologische_Überwachung,Erbrechen,Erkrankungen_des_Atmungssystems,Erkältung,Eukalyptusöl,European_Centre_for_Disease_Prevention_and_Control,European_Influenza_Surveillance_Scheme,Europäische_Schlafkrankheit,Europäisches_Zentrum_für_die_Prävention_und_die_Kontrolle_von_Krankheiten,Expositionsprophylaxe,Fieber,Franz_Schönhuber,Frettchen,Frühsommer-Meningoenzephalitis,Gastroenteritis,Geflügelpest,Geflügelpestschutzverordnung,Gelbfieber,Gendrift,Generikum,Gilead_Sciences,GlaxoSmithKline,Gliederschmerz,Grippe,Grippe_(Begriffsklärung),Grippeimpfung,HIV,Haemophilus,Halsschmerzen,Hantaviren,Hausmittel,Haussperling,Hit_and_Run_(Medizin),Hoffmann-La_Roche,Hongkong-Grippe,Husten,Hygiene,Hämagglutination,Hämagglutinin_(Influenzavirus_A),Immunisierung,Immunsystem,Impfen,Impfkalender,Impfkritik,Impfstoff,Impfung,Infektion,Infektionsepidemiologisches_Jahrbuch,Infektionskrankheit,Influenza,Influenza-A-Virus_H1N1,Influenza-A-Virus_H5N1,Influenza-Schnelltest,Influenzaimpfstoff,Influenzapandemie,Influenzavirus,Inkubationszeit,Intercell,Internationale_statistische_Klassifikation_der_Krankheiten_und_verwandter_Gesundheitsprobleme,Jakow_Michailowitsch_Swerdlow,Johannes_Paul_II.,Jonas_Salk,Kapsid,Klaus_Stöhr,Kohortenisolierung,Krankheit,Krankheitserreger,Königsberg_(Preußen),Laryngitis,Lassafieber,Lebendimpfstoff,Leitsymptom,Liste_der_Krankheiten_des_Atmungssystems_nach_ICD-10,Liste_der_unentbehrlichen_Arzneimittel_der_Weltgesundheitsorganisation,Liste_von_Subtypen_des_Influenza-A-Virus,Listeria_monocytogenes,Luftzug,Lungenentzündung,Lymphozytäre_Choriomeningitis,MERS-CoV,MMW-Fortschritte_der_Medizin,Masern,Medical_Research_Council_(UK),Meningitis,Mittelalter,Multiple_Sklerose,Mundschutz_(Medizin),Myalgie,Myokarditis,Myositis,Myxoviren,Māori,Nasensekret,National_Institute_for_Medical_Research,Nationaler_Pandemieplan,Nationales_Referenzzentrum,Nature,Neuraminidase,Neuraminidase-Hemmer,Nosokomiale_Infektion,Novartis,Opioide,Orthomyxoviren,Orthomyxoviridae,Oseltamivir,PH-Wert,Paläoserologie,Pandemie,Pandemie_H1N1_2009,Pandemie_H1N1_2009/10,Patrick_Laidlaw,Peramivir,Peru,Pest,Pfeiffer-Drüsenfieber,Pferdeinfluenza,Pharyngitis,Pneumokokken,Polymerase-Kettenreaktion,Preußen,Protein,Proteomik,Pseudokrupp,RIG-I,RNA-Virus,Resistenz,Respiratory-Syncytial-Virus,Reye-Syndrom,Rhinitis,Ribavirin,Richard_Pfeiffer_(Bakteriologe),Richard_Shope,Rifttalfieber,Rimantadin,Robert_Koch,Robert_Koch-Institut,Robert_Webster_(Virologe),Russische_Grippe,Sachsen-Anhalt,Schmierinfektion,Schwangerschaft,Schweinegrippe-Impfung,Schweineinfluenza,Schüttelfrost,Sekundärinfektion,Selbstmedikation,Shikimisäure,Sialinsäuren,Spanische_Grippe,Speichel,Stammzelltransplantation,Staphylococcus_aureus,Stomatitis_vesicularis,Superinfektion,Symptom,Tamiflu,Theophyllin,Theoretische_Biologie,Tilapia-Teich-Virus,Tollwut,Tracheobronchitis,Trinkwasser,Tröpfcheninfektion,Vektor_(Biologie),Verbreitung_von_H5N1,Viren,Virologie,Virostatikum,Virusinfektion,Vogelgrippe_H5N1,Vogelgrippe_H7N9,Vögel,Weltgesundheitsorganisation,Wendell_Meredith_Stanley,West-Nil-Virus,Wirt_(Biologie),World_Health_Organization,Zanamivir,Zecken,Zellkultur,Zervixkarzinom,Zikavirus-Epidemie_2015/2016,Zytokin,Zytokinsturm,Zytomegalie,Übersterblichkeit
2012-01,630.0,,,,,,,,,,,,,,18.0,396.0,0.0,9343.0,9.0,0.0,,6946.0,,11945.0,,168.0,0.0,182.0,,123.0,4542.0,10907.0,66.0,,717.0,93.0,2310.0,,,,1321.0,5780.0,2473.0,4429.0,924.0,0.0,11278.0,1985.0,3049.0,,34.0,0.0,3887.0,96.0,30.0,2.0,,34.0,3.0,1.0,,,,,5.0,,0.0,0.0,4079.0,939.0,2565.0,,,703.0,,0.0,1186.0,,,1985.0,1687.0,184.0,2161.0,0.0,,132.0,7376.0,,0.0,0.0,816.0,5600.0,74.0,866.0,14.0,1024.0,6530.0,3862.0,20.0,3496.0,,784.0,495.0,70.0,0.0,5.0,,2595.0,,5995.0,330.0,7653.0,,752.0,0.0,0.0,3317.0,1264.0,,,308.0,445.0,422.0,1271.0,992.0,0.0,,247.0,26.0,0.0,,42.0,8414.0,,,15230.0,29582.0,0.0,1772.0,4890.0,,22.0,,2164.0,,64.0,6.0,,,178.0,2021.0,,3029.0,33.0,,,13268.0,0.0,,102.0,458.0,,,,11184.0,21.0,115.0,,3102.0,5052.0,,,451.0,4016.0,,344.0,987.0,1886.0,1471.0,,,0.0,,98.0,56.0,,,0.0,129.0,,943.0,28704.0,172.0,398.0,3.0,1.0,182.0,2.0,2.0,2419.0,1562.0,2476.0,,176.0,653.0,,,2232.0,275.0,0.0,7114.0,,3071.0,2.0,0.0,119.0,,360.0,967.0,3791.0,0.0,0.0,9.0,2999.0,,484.0,0.0,,,2630.0,852.0,5227.0,0.0,1683.0,1.0,3772.0,0.0
2012-02,618.0,,,,,,,,,,,,,,23.0,390.0,0.0,7173.0,11.0,2.0,,7769.0,,11469.0,,185.0,0.0,203.0,,100.0,4046.0,15424.0,72.0,,957.0,92.0,3135.0,,,,1328.0,5342.0,2862.0,4784.0,1016.0,0.0,9901.0,2483.0,3009.0,,38.0,0.0,4039.0,87.0,31.0,0.0,,16.0,2.0,0.0,,,,,6.0,,2.0,0.0,4296.0,1373.0,2598.0,,,538.0,1065.0,0.0,1321.0,,,1601.0,2215.0,132.0,2399.0,0.0,,116.0,6374.0,,1.0,0.0,1143.0,7181.0,76.0,1136.0,21.0,1264.0,8359.0,4714.0,31.0,4612.0,,768.0,312.0,79.0,0.0,4.0,,3047.0,,5965.0,327.0,5743.0,,646.0,3.0,0.0,3690.0,1884.0,,,306.0,551.0,370.0,1503.0,921.0,0.0,,198.0,31.0,0.0,,64.0,8817.0,,,19270.0,28911.0,0.0,1925.0,4686.0,,30.0,,1929.0,,65.0,4.0,,,165.0,2746.0,,3530.0,27.0,,,18164.0,1.0,,86.0,453.0,,,,15878.0,31.0,100.0,,3495.0,7430.0,,,471.0,4021.0,,413.0,1278.0,1326.0,1571.0,,,0.0,,95.0,53.0,,,0.0,139.0,,1092.0,27626.0,182.0,366.0,10.0,0.0,186.0,0.0,0.0,2036.0,1627.0,2758.0,,218.0,614.0,,,2573.0,332.0,0.0,7219.0,,4476.0,4.0,0.0,98.0,,303.0,999.0,4130.0,0.0,0.0,10.0,3475.0,,403.0,0.0,,,2938.0,1049.0,6163.0,0.0,1896.0,5.0,4190.0,0.0
2012-03,796.0,,,,,,,,,,,,,,25.0,387.0,0.0,6551.0,9.0,0.0,,7844.0,,10428.0,,212.0,0.0,218.0,,105.0,3425.0,13980.0,59.0,,1087.0,97.0,3264.0,,,,1434.0,3999.0,2857.0,5767.0,1007.0,0.0,10053.0,2388.0,3089.0,,23.0,0.0,3641.0,76.0,40.0,2.0,,11.0,3.0,0.0,,,,,3.0,,0.0,0.0,4303.0,1337.0,2591.0,,,534.0,1112.0,0.0,1255.0,,,1280.0,3821.0,147.0,2548.0,0.0,,110.0,5965.0,,1.0,0.0,1022.0,7140.0,87.0,995.0,10.0,1212.0,8236.0,4438.0,30.0,4383.0,,776.0,589.0,72.0,0.0,6.0,,2877.0,,5866.0,291.0,4896.0,,614.0,1.0,2.0,3662.0,1569.0,,,369.0,592.0,421.0,1377.0,912.0,0.0,,216.0,28.0,0.0,,62.0,9132.0,,,17992.0,28088.0,0.0,1824.0,4465.0,,13.0,,1934.0,,57.0,2.0,,,252.0,2447.0,,4140.0,41.0,,,18082.0,0.0,,74.0,480.0,,,,13539.0,17.0,121.0,,3974.0,7330.0,,,545.0,4546.0,,398.0,1079.0,1531.0,1486.0,,,0.0,,80.0,54.0,,,0.0,136.0,,893.0,27626.0,206.0,376.0,2.0,0.0,158.0,0.0,1.0,2091.0,1678.0,3325.0,,240.0,505.0,,,2669.0,295.0,0.0,7866.0,,3933.0,0.0,0.0,94.0,,358.0,942.0,3866.0,0.0,0.0,14.0,3260.0,,457.0,0.0,,,2714.0,1111.0,6019.0,0.0,1864.0,3.0,4455.0,0.0
2012-04,1499.0,,,,,,,,,,,,,,25.0,463.0,0.0,6555.0,9.0,0.0,,7624.0,,10129.0,,294.0,0.0,281.0,,116.0,3123.0,12336.0,51.0,,986.0,83.0,3319.0,,,,1487.0,4081.0,2946.0,4757.0,1002.0,0.0,9646.0,2124.0,3092.0,,33.0,0.0,3501.0,80.0,25.0,1.0,,17.0,0.0,2.0,,,,,4.0,,0.0,1.0,3974.0,1403.0,2854.0,,,517.0,1078.0,0.0,1081.0,,,1286.0,1999.0,122.0,2386.0,0.0,,112.0,5575.0,,0.0,0.0,1025.0,6418.0,103.0,904.0,20.0,1232.0,8229.0,4290.0,29.0,3991.0,,761.0,567.0,76.0,0.0,8.0,,2565.0,,6015.0,291.0,5163.0,,647.0,0.0,0.0,3319.0,1551.0,,,324.0,612.0,397.0,1330.0,1192.0,0.0,,191.0,30.0,0.0,,64.0,8899.0,,,16268.0,26922.0,0.0,1750.0,4712.0,,31.0,,2566.0,,34.0,3.0,,,228.0,2376.0,,3678.0,42.0,,,16659.0,1.0,,69.0,436.0,,,,11141.0,36.0,115.0,,4123.0,6737.0,,,508.0,5141.0,,375.0,1119.0,3907.0,1771.0,,,0.0,,85.0,29.0,,,0.0,119.0,,852.0,25777.0,198.0,331.0,9.0,0.0,179.0,0.0,1.0,1960.0,1694.0,2646.0,,115.0,539.0,,,2673.0,291.0,0.0,6662.0,,3406.0,4.0,0.0,101.0,,370.0,980.0,3711.0,0.0,0.0,10.0,2992.0,,568.0,0.0,,,2523.0,1090.0,6152.0,0.0,1892.0,2.0,4394.0,1.0
2012-05,1841.0,,,,,,,,,,,,,,179.0,393.0,0.0,6698.0,14.0,2.0,,7194.0,,9512.0,,281.0,0.0,259.0,,128.0,3058.0,11613.0,58.0,,942.0,149.0,3112.0,,,,1482.0,4464.0,2740.0,5133.0,956.0,0.0,9383.0,1917.0,2931.0,,31.0,0.0,3477.0,70.0,37.0,1.0,,24.0,2.0,1.0,,,,,6.0,,4.0,0.0,4881.0,1345.0,2915.0,,,601.0,1118.0,0.0,1031.0,,,1248.0,2143.0,133.0,2775.0,0.0,,206.0,5724.0,,0.0,0.0,909.0,6222.0,127.0,1012.0,20.0,1229.0,7339.0,4396.0,26.0,3719.0,,764.0,21958.0,87.0,0.0,12.0,,2596.0,,5587.0,348.0,9708.0,,844.0,0.0,0.0,3348.0,1403.0,,,331.0,715.0,390.0,1350.0,986.0,0.0,,256.0,41.0,1.0,,48.0,9147.0,,,15494.0,28467.0,0.0,1522.0,4462.0,,22.0,,2053.0,,70.0,0.0,,,255.0,2378.0,,3532.0,83.0,,,16621.0,0.0,,132.0,542.0,,,,10326.0,50.0,119.0,,3634.0,6861.0,,,553.0,5184.0,,566.0,1071.0,2204.0,1803.0,,,0.0,,100.0,54.0,,,0.0,210.0,,837.0,23210.0,183.0,359.0,6.0,1.0,151.0,0.0,2.0,2711.0,1730.0,3568.0,,97.0,606.0,,,2535.0,279.0,0.0,6361.0,,3098.0,3.0,0.0,798.0,,376.0,943.0,3833.0,0.0,0.0,21.0,3031.0,,453.0,0.0,,,2669.0,1033.0,6014.0,0.0,1797.0,3.0,4362.0,2.0
2012-06,2959.0,,,,,,,,,,,,,,46.0,437.0,0.0,7332.0,18.0,1.0,,6751.0,,9491.0,,256.0,1.0,272.0,,109.0,2954.0,11192.0,64.0,,816.0,109.0,2763.0,,,,1346.0,3999.0,2581.0,5947.0,914.0,0.0,9583.0,1783.0,2859.0,,30.0,0.0,3481.0,93.0,54.0,4.0,,15.0,7.0,0.0,,,,,3.0,,0.0,0.0,3872.0,1600.0,3232.0,,,551.0,1136.0,0.0,948.0,,,1292.0,2141.0,157.0,2914.0,0.0,,133.0,6031.0,,0.0,0.0,1049.0,5975.0,124.0,959.0,26.0,1226.0,7193.0,4205.0,14.0,3732.0,,751.0,580.0,111.0,1.0,6.0,,2710.0,,5590.0,331.0,5280.0,,615.0,0.0,0.0,3205.0,1363.0,,,289.0,671.0,392.0,1500.0,855.0,0.0,,262.0,60.0,0.0,,39.0,8970.0,,,15181.0,83672.0,0.0,1655.0,4268.0,,17.0,,2028.0,,42.0,4.0,,,203.0,2231.0,,3370.0,34.0,,,16288.0,0.0,,72.0,451.0,,,,9868.0,48.0,92.0,,3866.0,6223.0,,,493.0,5117.0,,352.0,990.0,2369.0,1585.0,,,0.0,,72.0,53.0,,,0.0,148.0,,834.0,22023.0,151.0,355.0,4.0,6.0,155.0,1.0,3.0,1818.0,1640.0,2987.0,,132.0,538.0,,,2393.0,246.0,0.0,5931.0,,3546.0,2.0,0.0,80.0,,317.0,914.0,3725.0,0.0,0.0,23.0,2709.0,,436.0,0.0,,,2784.0,991.0,6011.0,0.0,1824.0,2.0,3866.0,1.0
2012-07,45398.0,,,,,,,,,,,,,,44.0,371.0,0.0,8415.0,19.0,0.0,,6250.0,,9937.0,,217.0,0.0,200.0,,108.0,2665.0,11458.0,56.0,,846.0,91.0,2811.0,,9169.0,,1253.0,4429.0,2564.0,4943.0,918.0,0.0,9747.0,1715.0,2829.0,,24.0,0.0,3764.0,88.0,37.0,2.0,,18.0,2.0,0.0,,,,,4.0,,1.0,0.0,3324.0,1662.0,2917.0,,,609.0,1339.0,0.0,1003.0,,,1313.0,2068.0,110.0,2456.0,0.0,,124.0,6882.0,,2.0,0.0,919.0,5719.0,209.0,899.0,17.0,1044.0,6788.0,3903.0,32.0,3616.0,,745.0,723.0,126.0,0.0,2.0,,2650.0,,5423.0,289.0,6089.0,,573.0,1.0,0.0,3194.0,1316.0,,,287.0,540.0,333.0,1497.0,1085.0,0.0,416.0,198.0,53.0,0.0,,52.0,8493.0,,,13920.0,68483.0,0.0,1698.0,4516.0,,27.0,,2030.0,,57.0,3.0,,349.0,200.0,2086.0,,2956.0,30.0,,,14433.0,0.0,,97.0,421.0,,,,9738.0,62.0,118.0,,3450.0,5594.0,,,443.0,5188.0,,374.0,1015.0,2885.0,1341.0,,,0.0,,73.0,44.0,,,0.0,126.0,,868.0,22399.0,363.0,355.0,8.0,1.0,138.0,1.0,0.0,1972.0,1599.0,2583.0,,141.0,550.0,,,2084.0,281.0,0.0,5569.0,,2975.0,0.0,0.0,113.0,,349.0,994.0,3834.0,0.0,0.0,23.0,2791.0,,329.0,0.0,,,2368.0,925.0,5478.0,0.0,1520.0,3.0,3452.0,0.0
2012-08,630.0,,,,,,,,,,,,,,45.0,399.0,0.0,9355.0,22.0,0.0,,6616.0,,9878.0,,192.0,1.0,210.0,,130.0,2850.0,10568.0,53.0,,891.0,112.0,2679.0,,8891.0,,1331.0,4289.0,2516.0,4715.0,851.0,0.0,10908.0,1809.0,3028.0,,33.0,0.0,3676.0,52.0,47.0,6.0,,24.0,6.0,1.0,,,,,7.0,,5.0,0.0,3339.0,1962.0,3052.0,,,773.0,1491.0,0.0,1026.0,,,1455.0,2134.0,151.0,2756.0,0.0,,174.0,7288.0,,3.0,0.0,947.0,5678.0,101.0,941.0,22.0,908.0,6580.0,4150.0,23.0,3992.0,,911.0,906.0,152.0,0.0,5.0,,3053.0,,5500.0,309.0,6174.0,,492.0,0.0,0.0,3305.0,1497.0,,,324.0,391.0,367.0,1754.0,889.0,0.0,488.0,196.0,74.0,2.0,,36.0,8398.0,,,14504.0,40185.0,0.0,1740.0,4779.0,,21.0,,2208.0,,57.0,4.0,,264.0,196.0,2042.0,,2902.0,25.0,,,15223.0,2.0,,109.0,562.0,,,,10813.0,56.0,145.0,,3200.0,5967.0,,,397.0,5373.0,,354.0,1010.0,3945.0,1365.0,,,0.0,,81.0,42.0,,,0.0,165.0,,926.0,23411.0,304.0,466.0,8.0,1.0,176.0,0.0,0.0,2282.0,1518.0,2491.0,,102.0,611.0,,,1858.0,250.0,0.0,6342.0,,4397.0,0.0,0.0,140.0,,358.0,904.0,4104.0,0.0,0.0,31.0,2850.0,27.0,391.0,0.0,,,2435.0,812.0,5311.0,0.0,1498.0,3.0,3587.0,0.0
2012-09,422.0,,,,,,,,,,,,,,51.0,357.0,0.0,9210.0,17.0,0.0,,7008.0,,10160.0,,188.0,1.0,171.0,,135.0,3123.0,11326.0,58.0,,1384.0,106.0,2839.0,,8906.0,3806.0,1258.0,4023.0,2525.0,5240.0,925.0,0.0,9859.0,1966.0,3114.0,,31.0,0.0,3491.0,81.0,51.0,3.0,,25.0,1.0,3.0,,,,2901.0,16.0,,5.0,0.0,3293.0,1991.0,2933.0,,,658.0,1587.0,0.0,958.0,,,1571.0,2361.0,135.0,2745.0,0.0,,249.0,7122.0,,0.0,0.0,1013.0,5800.0,92.0,1194.0,23.0,868.0,7031.0,4298.0,23.0,4205.0,,930.0,916.0,190.0,0.0,4.0,,3032.0,,5522.0,465.0,4792.0,,501.0,0.0,0.0,3352.0,1547.0,,,297.0,450.0,399.0,1785.0,907.0,0.0,444.0,168.0,54.0,0.0,,51.0,8265.0,,13064.0,17637.0,28342.0,0.0,1679.0,4911.0,,22.0,,2061.0,,56.0,4.0,,249.0,178.0,2158.0,,3008.0,41.0,,,15726.0,0.0,,87.0,482.0,,,,9639.0,67.0,154.0,,3199.0,6727.0,,,409.0,5070.0,,369.0,1019.0,4498.0,1327.0,,,0.0,,113.0,40.0,,,0.0,182.0,11515.0,945.0,23473.0,302.0,455.0,5.0,3.0,148.0,1.0,0.0,2451.0,1414.0,2996.0,,102.0,568.0,,,2079.0,245.0,0.0,5902.0,,3338.0,2.0,0.0,99.0,,358.0,879.0,4631.0,0.0,0.0,24.0,2994.0,23.0,437.0,0.0,,,3146.0,908.0,5448.0,0.0,1355.0,4.0,3615.0,1.0
2012-10,309.0,,,,,,,,,,,,,,53.0,377.0,0.0,8515.0,27.0,1.0,,7160.0,,9616.0,,161.0,2.0,144.0,,144.0,2727.0,10953.0,45.0,,952.0,101.0,3149.0,,8752.0,3201.0,1264.0,3776.0,2668.0,6235.0,954.0,0.0,9544.0,1838.0,2949.0,,35.0,0.0,3273.0,87.0,64.0,5.0,,21.0,4.0,2.0,,,,2822.0,23.0,,4.0,0.0,3329.0,1395.0,2631.0,,849.0,748.0,1292.0,0.0,810.0,,,1532.0,2370.0,139.0,2473.0,0.0,,161.0,6553.0,,0.0,0.0,1019.0,6023.0,79.0,1212.0,15.0,841.0,6764.0,3970.0,22.0,3933.0,,880.0,626.0,220.0,0.0,1.0,,2733.0,,5315.0,493.0,4635.0,,518.0,0.0,0.0,3341.0,1407.0,,,273.0,406.0,411.0,1778.0,865.0,0.0,479.0,184.0,76.0,0.0,,50.0,6892.0,,12674.0,14798.0,34185.0,0.0,1747.0,5106.0,,20.0,,1876.0,,50.0,2.0,,285.0,167.0,2049.0,,3086.0,18.0,,,15906.0,0.0,,77.0,368.0,,,,10111.0,72.0,155.0,,3122.0,6452.0,48.0,,447.0,4694.0,,300.0,999.0,4380.0,1376.0,,,0.0,,80.0,35.0,,,0.0,125.0,10357.0,894.0,22865.0,201.0,399.0,10.0,2.0,154.0,0.0,2.0,1986.0,1364.0,3335.0,,99.0,576.0,,,2590.0,224.0,0.0,4791.0,,3499.0,2.0,0.0,80.0,,321.0,860.0,3370.0,0.0,0.0,19.0,3064.0,32.0,383.0,0.0,,,3462.0,889.0,4558.0,0.0,1423.0,2.0,2748.0,1.0
